"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031023","BP","GO:0031023","microtubule organizing center organization","15/592","161/20772",5.97138948881187e-05,0.00164171158903673,0.00149749522910679,"CEP85/SAC3D1/STIL/CEP72/HAUS8/XRCC2/NDC80/CCNF/KIF11/CENPJ/SGO1/NEK2/WDR62/CCDC78/PLK1",15
"GO:0007098","BP","GO:0007098","centrosome cycle","14/592","145/20772",7.09192992465837e-05,0.00193614646334729,0.00176606543504742,"CEP85/SAC3D1/STIL/CEP72/HAUS8/XRCC2/NDC80/CCNF/KIF11/CENPJ/SGO1/NEK2/WDR62/PLK1",14
"GO:1903311","BP","GO:1903311","regulation of mRNA metabolic process","24/592","353/20772",8.3981511315617e-05,0.00227683208455673,0.00207682348523927,"WDR77/EXOSC9/POLR2D/HNRNPA0/ELAVL1/SRSF9/EXOSC2/RBM10/HNRNPL/SRSF4/FXR2/RNPS1/U2AF2/TRA2B/HNRNPD/RBMX/KHSRP/GTPBP1/SNRPA/EXOSC5/YBX1/E2F1/PCBP4/IGF2BP3",24
"GO:0048024","BP","GO:0048024","regulation of mRNA splicing, via spliceosome","12/592","112/20772",8.48649688705245e-05,0.00228491612738295,0.00208419738431205,"WDR77/HNRNPA0/SRSF9/RBM10/HNRNPL/SRSF4/FXR2/RNPS1/U2AF2/TRA2B/RBMX/PCBP4",12
"GO:1902749","BP","GO:1902749","regulation of cell cycle G2/M phase transition","13/592","130/20772",8.91120005253219e-05,0.00238283047980039,0.00217351043819152,"MACROH2A1/MIIP/FBXO5/CDC7/TICRR/CENPF/DTL/CCNB1/CDC25A/ORC1/PLK1/CDC25C/AURKB",13
"GO:0060236","BP","GO:0060236","regulation of mitotic spindle organization","8/592","52/20772",0.000103409279895342,0.00274632536538378,0.00250507407007478,"GPSM2/STIL/CCSAP/FSD1/KIF15/CENPJ/TACC3/PLK1",8
"GO:0040029","BP","GO:0040029","epigenetic regulation of gene expression","17/592","209/20772",0.00010876130403816,0.00286894683084442,0.00261692383756112,"TRIM27/MACROH2A1/PPM1D/SMARCD1/EXOSC10/KAT7/KDM1A/SUV39H1/NOC2L/SAMD1/TRIM28/LMNB1/EZH2/CENPV/H3C12/H3C3/H3C7",17
"GO:0007131","BP","GO:0007131","reciprocal meiotic recombination","9/592","67/20772",0.000114430809334473,0.00297825253094522,0.00271662756476156,"PSMC3IP/BRIP1/TRIP13/BRME1/RAD51/FANCD2/EME1/RAD54L/MND1",9
"GO:0140527","BP","GO:0140527","reciprocal homologous recombination","9/592","67/20772",0.000114430809334473,0.00297825253094522,0.00271662756476156,"PSMC3IP/BRIP1/TRIP13/BRME1/RAD51/FANCD2/EME1/RAD54L/MND1",9
"GO:1904666","BP","GO:1904666","regulation of ubiquitin protein ligase activity","6/592","28/20772",0.000115253856523838,0.00297980831701366,0.00271804668260818,"FBXO5/MAD2L2/UBE2C/CDC20/PLK1/UBE2S",6
"GO:0051382","BP","GO:0051382","kinetochore assembly","5/592","18/20772",0.000116389041020135,0.00298936063251716,0.0027267598737612,"KNTC1/CENPA/DLGAP5/CENPF/CENPH",5
"GO:0001701","BP","GO:0001701","in utero embryonic development","27/592","433/20772",0.000132629277802869,0.00338421372903529,0.00308692705061648,"HINFP/CHTOP/NLE1/WDR74/BYSL/SMARCB1/DBN1/STIL/YBX1/TRIM28/ENDOG/E2F8/XRCC2/PRMT1/PDGFRA/ASF1B/CHD7/CCNB1/NEK2/CCNB2/MDFI/SOX8/ADAMTS3/VEGFA/FOXD3/SOX10/GDF3",27
"GO:0010389","BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","12/592","118/20772",0.000140472235983611,0.0035497332989844,0.00323790653323561,"MIIP/FBXO5/CDC7/TICRR/CENPF/DTL/CCNB1/CDC25A/ORC1/PLK1/CDC25C/AURKB",12
"GO:2001252","BP","GO:2001252","positive regulation of chromosome organization","13/592","136/20772",0.000141120627490801,0.0035497332989844,0.00323790653323561,"MACROH2A1/CCT5/HNRNPD/TNKS/FEN1/MAD2L1BP/NCAPH2/TRIM28/NCAPG/NCAPH/NEK2/CDT1/AURKB",13
"GO:0010971","BP","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","6/592","29/20772",0.000141843851086467,0.0035497332989844,0.00323790653323561,"FBXO5/CDC7/DTL/CCNB1/CDC25A/CDC25C",6
"GO:0007076","BP","GO:0007076","mitotic chromosome condensation","5/592","19/20772",0.000154268256354633,0.00381166718235071,0.00347683080184762,"NCAPH2/NCAPG/CDCA5/NCAPH/PLK1",5
"GO:0071027","BP","GO:0071027","nuclear RNA surveillance","5/592","19/20772",0.000154268256354633,0.00381166718235071,0.00347683080184762,"EXOSC9/EXOSC2/EXOSC10/DXO/EXOSC5",5
"GO:0071168","BP","GO:0071168","protein localization to chromatin","8/592","55/20772",0.00015523951895332,0.00381166718235071,0.00347683080184762,"SGF29/MACROH2A1/CENPA/CDCA5/EZH2/PLK1/H2AC4/H1-5",8
"GO:0016072","BP","GO:0016072","rRNA metabolic process","20/592","279/20772",0.000159581314006743,0.00389378406176452,0.00355173411371586,"EXOSC9/DEDD/GEMIN4/EXOSC2/MACROH2A1/WDR74/EXOSC10/GTF3C5/RPUSD1/RBFA/TRIR/BYSL/NOL9/RRP9/SUV39H1/SMARCB1/WDR18/EXOSC5/DDX49/CHD7",20
"GO:0006282","BP","GO:0006282","regulation of DNA repair","18/592","237/20772",0.0001645400167516,0.00398983990930588,0.00363935192331261,"SGF29/UBQLN4/SMARCD1/KAT7/KDM1A/SMARCB1/TIMELESS/NSD2/H2AX/TRIM28/POLH/RAD51/BCL7A/DPF1/POLQ/MAD2L2/FOXM1/AUNIP",18
"GO:0070507","BP","GO:0070507","regulation of microtubule cytoskeleton organization","15/592","177/20772",0.000173585223417271,0.00418318958161126,0.00381571676946476,"GPSM2/STIL/ATAT1/CCSAP/FSD1/CKAP2/MAP2/STMN1/KIF15/SKA3/SPAG5/CENPJ/TACC3/SKA1/PLK1",15
"GO:2000779","BP","GO:2000779","regulation of double-strand break repair","13/592","139/20772",0.000175730901129956,0.00420515789379838,0.00383575527251939,"UBQLN4/SMARCD1/KDM1A/SMARCB1/TIMELESS/NSD2/RAD51/BCL7A/DPF1/POLQ/MAD2L2/FOXM1/AUNIP",13
"GO:0045005","BP","GO:0045005","DNA-templated DNA replication maintenance of fidelity","8/592","56/20772",0.000176651100046858,0.00420515789379838,0.00383575527251939,"ALYREF/TIMELESS/DNA2/TONSL/POLD1/RAD51/EME1/TRAIP",8
"GO:0070601","BP","GO:0070601","centromeric sister chromatid cohesion","4/592","11/20772",0.000183717335817415,0.00434686350927992,0.00396501274048048,"PPP2R1A/BUB1/BUB1B/SGO1",4
"GO:2001020","BP","GO:2001020","regulation of response to DNA damage stimulus","23/592","350/20772",0.000193300858269663,0.00452535929694591,0.00412782854334771,"SGF29/FXR2/UBQLN4/SMARCD1/KAT7/KDM1A/SMARCB1/FBXO5/TIMELESS/NSD2/H2AX/TRIM28/POLH/ENDOG/DDIAS/RAD51/BCL7A/SOX4/DPF1/POLQ/MAD2L2/FOXM1/AUNIP",23
"GO:0006284","BP","GO:0006284","base-excision repair","7/592","43/20772",0.000194738822204639,0.00452535929694591,0.00412782854334771,"LIG3/FEN1/LIG1/DNA2/POLD1/POLQ/NEIL3",7
"GO:0090169","BP","GO:0090169","regulation of spindle assembly","7/592","43/20772",0.000194738822204639,0.00452535929694591,0.00412782854334771,"GPSM2/STIL/CCSAP/KIF15/SPAG5/CENPJ/PLK1",7
"GO:0042770","BP","GO:0042770","signal transduction in response to DNA damage","17/592","220/20772",0.00020187788571184,0.00466349861431375,0.00425383299509906,"HINFP/PPM1D/TFAP4/KDM1A/E2F1/H2AX/BRIP1/TICRR/DTL/RAD51/FANCD2/SOX4/EME1/MAD2L2/FOXM1/GTSE1/PLK1",17
"GO:0007064","BP","GO:0007064","mitotic sister chromatid cohesion","6/592","31/20772",0.000209473539876928,0.00481049823340899,0.00438791941426408,"MACROH2A1/TNKS/CDCA5/SGO1/HASPIN/CDC20",6
"GO:0000723","BP","GO:0000723","telomere maintenance","15/592","181/20772",0.000221786977804142,0.00506348749325947,0.00461868480093205,"CCT5/HNRNPD/EXOSC10/TNKS/FEN1/ZBTB48/DNA2/EXO1/RAD51/RECQL4/MAD2L2/NEK2/PIF1/AURKB/TERT",15
"GO:0035825","BP","GO:0035825","homologous recombination","9/592","74/20772",0.000247965043821059,0.00562822983184543,0.00513381727813122,"PSMC3IP/BRIP1/TRIP13/BRME1/RAD51/FANCD2/EME1/RAD54L/MND1",9
"GO:1902751","BP","GO:1902751","positive regulation of cell cycle G2/M phase transition","6/592","32/20772",0.000251656374064327,0.00567899701934759,0.00518012481569589,"FBXO5/CDC7/DTL/CCNB1/CDC25A/CDC25C",6
"GO:0071025","BP","GO:0071025","RNA surveillance","5/592","21/20772",0.000257521978723074,0.00577796439617747,0.00527039839092655,"EXOSC9/EXOSC2/EXOSC10/DXO/EXOSC5",5
"GO:0090232","BP","GO:0090232","positive regulation of spindle checkpoint","4/592","12/20772",0.000269375244072787,0.00597523268670546,0.0054503376237933,"NDC80/CDCA8/BIRC5/AURKB",4
"GO:0090267","BP","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","4/592","12/20772",0.000269375244072787,0.00597523268670546,0.0054503376237933,"NDC80/CDCA8/BIRC5/AURKB",4
"GO:1901976","BP","GO:1901976","regulation of cell cycle checkpoint","8/592","60/20772",0.000287999017987537,0.00635224952668555,0.00579423537229757,"MAD2L1BP/NDC80/RAD51/CCNB1/CDCA8/CDT1/BIRC5/AURKB",8
"GO:0050684","BP","GO:0050684","regulation of mRNA processing","13/592","147/20772",0.000305640300189832,0.00670348164011857,0.00611461345678416,"WDR77/HNRNPA0/SRSF9/RBM10/HNRNPL/SRSF4/FXR2/RNPS1/U2AF2/TRA2B/RBMX/SNRPA/PCBP4",13
"GO:0043487","BP","GO:0043487","regulation of RNA stability","17/592","229/20772",0.000323635362176215,0.00705850532925107,0.00643845004552858,"EXOSC9/POLR2D/HNRNPA0/ELAVL1/EXOSC2/RBM10/FXR2/HNRNPD/DXO/KHSRP/EXOSC5/YBX1/E2F1/DDX49/PCBP4/IGF2BP3/LIN28B",17
"GO:0051570","BP","GO:0051570","regulation of histone H3-K9 methylation","5/592","22/20772",0.000325498432604279,0.0070596993382617,0.00643953916666828,"KDM1A/SMARCB1/EHMT2/PRDM12/H1-5",5
"GO:0045842","BP","GO:0045842","positive regulation of mitotic metaphase/anaphase transition","4/592","13/20772",0.000380350923284564,0.00802643245677263,0.00732134949343772,"MAD2L1BP/DLGAP5/ESPL1/CDT1",4
"GO:0051987","BP","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","4/592","13/20772",0.000380350923284564,0.00802643245677263,0.00732134949343772,"CCNB1/CDCA8/BIRC5/AURKB",4
"GO:0090235","BP","GO:0090235","regulation of metaphase plate congression","4/592","13/20772",0.000380350923284564,0.00802643245677263,0.00732134949343772,"SPAG5/CDCA8/BIRC5/AURKB",4
"GO:1900262","BP","GO:1900262","regulation of DNA-directed DNA polymerase activity","4/592","13/20772",0.000380350923284564,0.00802643245677263,0.00732134949343772,"RFC4/RFC3/GINS2/CHTF18",4
"GO:1900264","BP","GO:1900264","positive regulation of DNA-directed DNA polymerase activity","4/592","13/20772",0.000380350923284564,0.00802643245677263,0.00732134949343772,"RFC4/RFC3/GINS2/CHTF18",4
"GO:0006289","BP","GO:0006289","nucleotide-excision repair","10/592","96/20772",0.000409867875569767,0.00860281820550736,0.00784710256396447,"ERCC3/RAD23A/SMARCD1/FANCC/KAT7/SMARCB1/BRIP1/POLD1/BCL7A/DPF1",10
"GO:0018205","BP","GO:0018205","peptidyl-lysine modification","25/592","417/20772",0.000418630014979041,0.00872090661642399,0.00795481748365033,"UBE2I/TRIM27/PIAS2/SENP3/BAG6/SGF29/CXXC1/NELFA/CBX4/KAT7/KDM1A/SUV39H1/SMARCB1/SAE1/NOC2L/ANTKMT/EHMT2/NSD2/ATAT1/TRIM28/SOX4/EZH2/PRDM12/BCL11A/H1-5",25
"GO:1903320","BP","GO:1903320","regulation of protein modification by small protein conjugation or removal","19/592","278/20772",0.000419961691569598,0.00872090661642399,0.00795481748365033,"UBE2I/COPS7B/SIAH2/GPS1/U2AF2/KDM1A/SAE1/FBXO5/BUB1B/SOX4/FANCI/MAD2L2/INAVA/UBE2C/SPSB4/CDC20/ADGRB1/PLK1/UBE2S",19
"GO:0016571","BP","GO:0016571","histone methylation","13/592","153/20772",0.000450280513499649,0.00930103240583402,0.00848398205051135,"WDR77/CHTOP/CXXC1/NELFA/KDM1A/SUV39H1/SMARCB1/EHMT2/NSD2/PRMT1/EZH2/PRDM12/H1-5",13
"GO:0000375","BP","GO:0000375","RNA splicing, via transesterification reactions","23/592","372/20772",0.000459537933243638,0.00944229521780613,0.00861283561309268,"WDR77/HNRNPA0/BUD13/GEMIN4/SRSF9/RBM10/KHDC4/HNRNPL/SRSF4/FXR2/RNPS1/U2AF2/DDX41/TRA2B/RBMX/ALYREF/KHSRP/SF3A2/KDM1A/SNRPA/DDX39A/PCBP4/SNRPE",23
"GO:0034661","BP","GO:0034661","ncRNA catabolic process","7/592","50/20772",0.000508246320656335,0.0103884483551954,0.00947587380975685,"EXOSC9/EXOSC2/EXOSC10/TRIR/EXOSC5/DDX49/LIN28B",7
"GO:0006287","BP","GO:0006287","base-excision repair, gap-filling","4/592","14/20772",0.000520532895103775,0.0105293286139126,0.00960437842452179,"LIG3/FEN1/LIG1/POLD1",4
"GO:2000105","BP","GO:2000105","positive regulation of DNA-templated DNA replication","4/592","14/20772",0.000520532895103775,0.0105293286139126,0.00960437842452179,"CDC7/ENDOG/E2F8/CDT1",4
"GO:2000278","BP","GO:2000278","regulation of DNA biosynthetic process","12/592","136/20772",0.000526031369168682,0.010585703429044,0.00965580098696501,"CCT5/HNRNPD/EXOSC10/KAT7/TNKS/RFC4/RFC3/GINS2/CHTF18/NEK2/PIF1/AURKB",12
"GO:0071028","BP","GO:0071028","nuclear mRNA surveillance","4/592","15/20772",0.000693892498859211,0.0137510472870374,0.0125430848177436,"EXOSC9/EXOSC10/DXO/EXOSC5",4
"GO:1902101","BP","GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","4/592","15/20772",0.000693892498859211,0.0137510472870374,0.0125430848177436,"MAD2L1BP/DLGAP5/ESPL1/CDT1",4
"GO:1904668","BP","GO:1904668","positive regulation of ubiquitin protein ligase activity","4/592","15/20772",0.000693892498859211,0.0137510472870374,0.0125430848177436,"UBE2C/CDC20/PLK1/UBE2S",4
"GO:0030900","BP","GO:0030900","forebrain development","25/592","434/20772",0.000746920325425365,0.0147271563154577,0.0134334474264434,"TRA2B/KDM2B/KDM1A/STIL/E2F1/H2AX/ATAT1/UNCX/EPHB2/RAC3/EPHB3/CHD7/TMEM108/OLIG2/TACC3/VAX2/EZH2/WDR62/SCN5A/EFNA2/LHX5/DLX1/DLX2/DCT/NEUROD1",25
"GO:0006479","BP","GO:0006479","protein methylation","15/592","204/20772",0.000786779800247594,0.015357941700833,0.0140088213907243,"WDR77/CHTOP/METTL22/CXXC1/NELFA/KDM1A/SUV39H1/SMARCB1/ANTKMT/EHMT2/NSD2/PRMT1/EZH2/PRDM12/H1-5",15
"GO:0008213","BP","GO:0008213","protein alkylation","15/592","204/20772",0.000786779800247594,0.015357941700833,0.0140088213907243,"WDR77/CHTOP/METTL22/CXXC1/NELFA/KDM1A/SUV39H1/SMARCB1/ANTKMT/EHMT2/NSD2/PRMT1/EZH2/PRDM12/H1-5",15
"GO:0006399","BP","GO:0006399","tRNA metabolic process","16/592","226/20772",0.000802622325389552,0.0155892415836856,0.0142198027064302,"EXOSC9/RPUSD4/TRMT44/EXOSC2/SARS1/EXOSC10/GTF3C5/FARSA/TRMU/VARS1/SARS2/PUSL1/DUS3L/CTU1/ADAT3/TRMT9B",16
"GO:0000731","BP","GO:0000731","DNA synthesis involved in DNA repair","6/592","40/20772",0.00087895031118096,0.0169035567234013,0.0154186616682665,"RFC3/HROB/POLH/POLD1/DTL/MAD2L2",6
"GO:0045740","BP","GO:0045740","positive regulation of DNA replication","6/592","40/20772",0.00087895031118096,0.0169035567234013,0.0154186616682665,"KAT7/CDC7/DNA2/ENDOG/E2F8/CDT1",6
"GO:0010833","BP","GO:0010833","telomere maintenance via telomere lengthening","9/592","88/20772",0.000901866236822259,0.0171407088077283,0.0156349810980761,"CCT5/EXOSC10/TNKS/ZBTB48/RAD51/NEK2/PIF1/AURKB/TERT",9
"GO:0051447","BP","GO:0051447","negative regulation of meiotic cell cycle","4/592","16/20772",0.000904453384834023,0.0171407088077283,0.0156349810980761,"FBXO5/TRIP13/FBXO43/TTK",4
"GO:2000104","BP","GO:2000104","negative regulation of DNA-templated DNA replication","4/592","16/20772",0.000904453384834023,0.0171407088077283,0.0156349810980761,"LIG3/FBXO5/TIMELESS/CDT1",4
"GO:2000179","BP","GO:2000179","positive regulation of neural precursor cell proliferation","7/592","55/20772",0.000913502297611146,0.0172285650718546,0.0157151196176888,"KDM1A/WDR62/INSM1/VEGFA/LHX5/DCT/SOX10",7
"GO:0000377","BP","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","22/592","368/20772",0.000942729062648931,0.0176096376104374,0.0160627167914446,"WDR77/HNRNPA0/BUD13/GEMIN4/SRSF9/RBM10/KHDC4/HNRNPL/SRSF4/FXR2/RNPS1/U2AF2/DDX41/TRA2B/RBMX/ALYREF/SF3A2/KDM1A/SNRPA/DDX39A/PCBP4/SNRPE",22
"GO:0000398","BP","GO:0000398","mRNA splicing, via spliceosome","22/592","368/20772",0.000942729062648931,0.0176096376104374,0.0160627167914446,"WDR77/HNRNPA0/BUD13/GEMIN4/SRSF9/RBM10/KHDC4/HNRNPL/SRSF4/FXR2/RNPS1/U2AF2/DDX41/TRA2B/RBMX/ALYREF/SF3A2/KDM1A/SNRPA/DDX39A/PCBP4/SNRPE",22
"GO:0006513","BP","GO:0006513","protein monoubiquitination","9/592","89/20772",0.000978501979247235,0.0181908177475295,0.0165928430866837,"RNF126/FAAP100/FANCC/FANCE/FANCG/DTL/RAD51/FANCA/UBE2T",9
"GO:0040001","BP","GO:0040001","establishment of mitotic spindle localization","6/592","41/20772",0.00100516096846564,0.018597859814644,0.0169641284924883,"GPSM2/GPSM1/NDC80/CENPA/ESPL1/PLK1",6
"GO:0034655","BP","GO:0034655","nucleobase-containing compound catabolic process","27/592","494/20772",0.0010267936614144,0.0189085021422728,0.0172474824059827,"EXOSC9/POLR2D/HNRNPA0/ELAVL1/EDC3/EXOSC2/RBM10/FXR2/RNPS1/HNRNPD/EXOSC10/TRIR/DXO/KHSRP/GTPBP1/DFFB/EXOSC5/FEN1/YBX1/E2F1/DDX49/DNA2/ENDOG/PCBP4/RNASEH2A/IGF2BP3/LIN28B",27
"GO:0016180","BP","GO:0016180","snRNA processing","5/592","28/20772",0.00105491799145937,0.0191629980345048,0.0174796220747222,"INTS4/EXOSC9/TOE1/EXOSC2/EXOSC5",5
"GO:0070199","BP","GO:0070199","establishment of protein localization to chromosome","5/592","28/20772",0.00105491799145937,0.0191629980345048,0.0174796220747222,"SGF29/MACROH2A1/CCT5/TERT/H1-5",5
"GO:0090305","BP","GO:0090305","nucleic acid phosphodiester bond hydrolysis","18/592","277/20772",0.0010553392872486,0.0191629980345048,0.0174796220747222,"EXOSC9/EDC3/TOE1/EXOSC2/EXOSC10/TRIR/DXO/NOL9/DFFB/EXOSC5/FEN1/DNA2/ENDOG/POLD1/EXO1/RNASEH2A/REXO5/EME1",18
"GO:0021537","BP","GO:0021537","telencephalon development","19/592","302/20772",0.0011368599167456,0.0205476903471057,0.0187426759178868,"TRA2B/KDM2B/KDM1A/H2AX/ATAT1/UNCX/EPHB2/EPHB3/CHD7/TMEM108/TACC3/EZH2/WDR62/SCN5A/EFNA2/LHX5/DLX1/DLX2/NEUROD1",19
"GO:2000177","BP","GO:2000177","regulation of neural precursor cell proliferation","9/592","91/20772",0.00114761613013061,0.0206465132351608,0.0188328176969772,"KDM2B/KDM1A/WDR62/INSM1/VEGFA/LIMS2/LHX5/DCT/SOX10",9
"GO:0045666","BP","GO:0045666","positive regulation of neuron differentiation","9/592","92/20772",0.00124061422739119,0.0219956265738794,0.0200634180056714,"CSNK1E/TCF3/ECT2/SOX11/HOXD3/EPO/DLX1/DLX2/NEUROD1",9
"GO:0032886","BP","GO:0032886","regulation of microtubule-based process","18/592","281/20772",0.00124078286477865,0.0219956265738794,0.0200634180056714,"GPSM2/STIL/ATAT1/CCSAP/FSD1/CKAP2/MAP2/CCNF/STMN1/KIF15/SKA3/SPAG5/CENPJ/TACC3/SKA1/WDR62/PLK1/TAC4",18
"GO:0002052","BP","GO:0002052","positive regulation of neuroblast proliferation","5/592","29/20772",0.00124514177070373,0.0219956265738794,0.0200634180056714,"KDM1A/WDR62/VEGFA/DCT/SOX10",5
"GO:0051567","BP","GO:0051567","histone H3-K9 methylation","5/592","29/20772",0.00124514177070373,0.0219956265738794,0.0200634180056714,"KDM1A/SMARCB1/EHMT2/PRDM12/H1-5",5
"GO:0007292","BP","GO:0007292","female gamete generation","13/592","171/20772",0.00127344843230248,0.022394336395085,0.0204271031127515,"WDR77/PPP2R1A/NCAPH2/EHMT2/FBXO5/HROB/TRIP13/BRME1/NDC80/TTK/NCAPH/CCNB2/PLK1",13
"GO:0051293","BP","GO:0051293","establishment of spindle localization","7/592","59/20772",0.00139262996919255,0.0243803919270302,0.0222386933480218,"GPSM2/GPSM1/NDC80/CENPA/SPAG5/ESPL1/PLK1",7
"GO:0031060","BP","GO:0031060","regulation of histone methylation","8/592","76/20772",0.00142663074340827,0.0248641358136871,0.0226799426924351,"CHTOP/NELFA/KDM1A/SUV39H1/SMARCB1/EHMT2/PRDM12/H1-5",8
"GO:1901978","BP","GO:1901978","positive regulation of cell cycle checkpoint","4/592","18/20772",0.00145337073328574,0.0251417910976818,0.0229332073132705,"NDC80/CDCA8/BIRC5/AURKB",4
"GO:2000819","BP","GO:2000819","regulation of nucleotide-excision repair","5/592","30/20772",0.00145955697455858,0.0251417910976818,0.0229332073132705,"SMARCD1/KAT7/SMARCB1/BCL7A/DPF1",5
"GO:0051294","BP","GO:0051294","establishment of spindle orientation","6/592","44/20772",0.0014683218161556,0.0251417910976818,0.0229332073132705,"GPSM2/GPSM1/NDC80/CENPA/SPAG5/PLK1",6
"GO:0090503","BP","GO:0090503","RNA phosphodiester bond hydrolysis, exonucleolytic","6/592","44/20772",0.0014683218161556,0.0251417910976818,0.0229332073132705,"EXOSC9/TOE1/EXOSC2/EXOSC10/TRIR/EXOSC5",6
"GO:0051098","BP","GO:0051098","regulation of binding","23/592","407/20772",0.00153625294759136,0.0260089211498682,0.0237241642175378,"CSNK2B/HNRNPL/CTNNBIP1/TFAP4/KDM1A/TNKS/CSNK1E/E2F1/TRIM28/GPSM1/MAP2/STMN1/HMGB2/HJURP/MAD2L2/NEK2/MDFI/CDT1/SOX11/PLK1/AURKB/TERT/NEUROD1",23
"GO:0051438","BP","GO:0051438","regulation of ubiquitin-protein transferase activity","7/592","60/20772",0.00153852462312529,0.0260089211498682,0.0237241642175378,"FBXO5/BUB1B/MAD2L2/UBE2C/CDC20/PLK1/UBE2S",7
"GO:0006402","BP","GO:0006402","mRNA catabolic process","19/592","310/20772",0.00153894999631648,0.0260089211498682,0.0237241642175378,"EXOSC9/POLR2D/HNRNPA0/ELAVL1/EDC3/EXOSC2/RBM10/FXR2/RNPS1/HNRNPD/EXOSC10/DXO/KHSRP/GTPBP1/EXOSC5/YBX1/E2F1/PCBP4/IGF2BP3",19
"GO:0000082","BP","GO:0000082","G1/S transition of mitotic cell cycle","17/592","264/20772",0.00158383644285268,0.0266521442797278,0.0243108833310826,"HINFP/SMARCD1/CDK16/SMARCB1/STIL/CDC7/E2F1/IQGAP3/BCL7A/MYO16/DPF1/CENPJ/CDC25A/EZH2/GTSE1/E2F2/TERT",17
"GO:0048483","BP","GO:0048483","autonomic nervous system development","6/592","45/20772",0.00165405192052807,0.0275958064006051,0.0251716493348919,"SOX4/SOX11/SOX8/INSM1/GFRA3/SOX10",6
"GO:1902692","BP","GO:1902692","regulation of neuroblast proliferation","6/592","45/20772",0.00165405192052807,0.0275958064006051,0.0251716493348919,"KDM1A/WDR62/VEGFA/LHX5/DCT/SOX10",6
"GO:1904355","BP","GO:1904355","positive regulation of telomere capping","4/592","19/20772",0.00179979806046736,0.0297934086245819,0.0271762029165662,"HNRNPD/TNKS/NEK2/AURKB",4
"GO:0051781","BP","GO:0051781","positive regulation of cell division","9/592","97/20772",0.00180103597218272,0.0297934086245819,0.0271762029165662,"RACGAP1/ECT2/YBX1/CDCA8/CENPV/VEGFA/BIRC5/AURKB/FGF3",9
"GO:0031297","BP","GO:0031297","replication fork processing","6/592","46/20772",0.00185709089318146,0.0305910668648962,0.0279037907689668,"ALYREF/DNA2/TONSL/RAD51/EME1/TRAIP",6
"GO:0000018","BP","GO:0000018","regulation of DNA recombination","11/592","137/20772",0.00190980993573547,0.0313273024752574,0.0285753516700269,"UBQLN4/ALYREF/KDM1A/KPNA2/TIMELESS/NSD2/H1-10/RAD51/POLQ/MAD2L2/H1-5",11
"GO:0010458","BP","GO:0010458","exit from mitosis","5/592","32/20772",0.00196816157229834,0.0321493840094256,0.0293252173489773,"KNTC1/MAD2L1BP/CDCA5/UBE2C/UBE2S",5
"GO:0000079","BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","10/592","118/20772",0.0020314905265147,0.0330455792313058,0.0301426861894704,"TFAP4/CCNJL/CCNF/CCNA2/CCNB1/CDC25A/CCNB2/PKMYT1/PLK1/CDC25C",10
"GO:0048255","BP","GO:0048255","mRNA stabilization","7/592","63/20772",0.00204848488903415,0.0331837552148935,0.0302687240864929,"HNRNPA0/ELAVL1/RBM10/HNRNPD/YBX1/E2F1/IGF2BP3",7
"GO:0045814","BP","GO:0045814","negative regulation of gene expression, epigenetic","10/592","119/20772",0.00216272988819964,0.0348896590228571,0.0318247725610239,"TRIM27/MACROH2A1/PPM1D/KDM1A/SUV39H1/SAMD1/TRIM28/LMNB1/EZH2/CENPV",10
"GO:0007096","BP","GO:0007096","regulation of exit from mitosis","4/592","20/20772",0.00219952470842106,0.0353372200068965,0.032233017494427,"KNTC1/MAD2L1BP/CDCA5/UBE2C",4
"GO:0006400","BP","GO:0006400","tRNA modification","9/592","100/20772",0.00222422357920656,0.0355875772673049,0.0324613820899732,"RPUSD4/TRMT44/SARS1/TRMU/SARS2/PUSL1/DUS3L/CTU1/TRMT9B",9
"GO:0051653","BP","GO:0051653","spindle localization","7/592","64/20772",0.00224466625318517,0.0357680696017751,0.0326260190527408,"GPSM2/GPSM1/NDC80/CENPA/SPAG5/ESPL1/PLK1",7
"GO:0032259","BP","GO:0032259","methylation","22/592","396/20772",0.00237444285276479,0.0371589343003239,0.0338947030678375,"WDR77/CHTOP/TRMT44/METTL22/CXXC1/PPM1D/NELFA/KDM1A/SUV39H1/SMARCB1/ANTKMT/EHMT2/NSD2/TRIM28/GNMT/PRMT1/EZH2/TYMS/PRDM12/TRMT9B/SNRPE/H1-5",22
"GO:0006265","BP","GO:0006265","DNA topological change","3/592","10/20772",0.00237954241164984,0.0371589343003239,0.0338947030678375,"ERCC3/TOP3A/HMGB2",3
"GO:0031125","BP","GO:0031125","rRNA 3'-end processing","3/592","10/20772",0.00237954241164984,0.0371589343003239,0.0338947030678375,"EXOSC9/EXOSC2/EXOSC10",3
