"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031984","CC","GO:0031984","organelle subcompartment",552,0.448794256864435,1.22894884213465,0.0001999800019998,0.0120473219720024,0.0105244471495232,1726,"tags=43%, list=33%, signal=32%","OS9/HLA-E/CHPF/ABHD4/HLA-A/TAPBP/SCARA3/SORT1/SURF4/PAM/PIGT/NDRG4/RAB10/HLA-C/TMEM132A/CAV1/ELOVL2/CHID1/FADS2/CALR/TTYH1/NDST1/TKT/ABHD12/SEC61A1/P4HTM/NOTCH2/GOLIM4/HLA-B/CHST2/POR/MGLL/GPR37/SGK1/DENND5A/GRIA2/PROS1/PLOD3/MCFD2/AP1S2/FADS1/MX1/GRIA1/ATG9A/GPAA1/PLD3/CD59/CHPT1/SEC23B/ATP11A/TMEM43/EXTL3/SLC39A1/ELOVL1/SCARB2/WLS/PPP1R15A/MLEC/TGOLN2/B3GALT6/EXT2/TMED9/PTDSS2/COPA/POSTN/ATP6AP1/ELOVL5/TBL2/ASPH/LPCAT1/GJA1/BSG/ATP6AP2/PLOD1/SSR3/DST/RAB34/CANX/RNF185/COPG1/HSD3B7/GAL3ST3/TMED10/PLAUR/CYP51A1/MBOAT7/SHISA5/RDH10/ARL6IP1/PCSK1N/AGPAT5/GALNT2/PCSK1/ACER3/PCSK5/RNF26/CAMK2B/TM7SF2/FLNA/CDIPT/ERGIC1/ATP9A/RAB1B/MBOAT2/SIGMAR1/ARFRP1/TMEM129/DDRGK1/GRAMD1A/GPR108/SEZ6L2/NSFL1C/RAB8A/VTI1B/TMEM115/AP1M1/ZDHHC9/SLC9A8/DGAT1/SLC35B2/TECR/MAGT1/RHBDD1/B2M/TMEM165/VAPB/PDIA6/TMBIM4/SULF2/HMOX2/ATP13A1/PSEN1/UBXN7/ILVBL/CKAP4/ARMC10/ALG3/MOSPD2/BICD1/TAPBPL/PTGS2/HSPA5/TBC1D20/SULF1/SNAP25/ESYT1/TMX1/PSKH1/HM13/REEP1/SORL1/SERINC1/EGFR/RAB21/PJA2/RTN1/LMAN2/LMBRD1/TEX261/VMA21/ATP2A2/HLA-DRA/POM121/ABCA1/JKAMP/STX6/MAP3K5/VPS52/NCLN/LMAN1/CDS2/SRD5A1/CERS2/NAT8L/B4GALT5/TBC1D23/PITPNB/CLSTN1/PML/PI4K2A/PIK3C2A/MAN1B1/ATF6B/GCC1/SPCS2/PRKD1/PTGFRN/DDOST/CHPF2/UNC93B1/PEX16/SREBF1/MAPK8IP1/PI4KB/DNAJB9/EXT1/OPTN/ERLIN2/CAMK2G/SEC63/RDH11/MR1/LRRC8D/SEL1L/NRAS/ABCD4/PGRMC1/SOAT1/B4GALT7/OSBPL3/APP/SLC39A9/TMED4/COG7/SLC35B3/TMED7/AHCYL1/B3GAT1/RRBP1/CPT1C/PAFAH2/RAB13/TMEM79/M6PR/WASL/PTDSS1/SEC24C/FKBP1A/GRN/CAMK2D/VAMP3/UBE2J2/RNF180/KDELR1/AGPAT1/SLC37A4/FKBP2/SSR1"
"GO:0002376","BP","GO:0002376","immune system process",646,0.446521951952414,1.22600434471402,0.0001999800019998,0.0120473219720024,0.0105244471495232,1487,"tags=35%, list=28%, signal=29%","PRNP/MBP/THBS1/LRP1/HLA-E/ARID5A/CD44/CLU/RAPGEF4/HLA-A/CTSD/IGFBP2/TAPBP/GPRC5B/CXCL14/CNR1/ZYX/C3/BCL6/C1S/CSF1/LGALS3/RAB10/ICAM1/HLA-C/SERPING1/TNFRSF21/IRF9/CAV1/PDPN/CHID1/ADAM9/PNMA1/BST2/IFI16/SQSTM1/CALR/NFKBIZ/GEM/A2M/CMTM3/SCG2/KCNN4/P4HTM/NOTCH2/HRH1/IFITM3/CDKN2B/HLA-B/CHST2/TBK1/NEDD9/JAM3/CD81/KLF6/MSN/MTHFD1/CDKN1A/AP3D1/GNL1/LRRC8A/FCGRT/MX1/DBNL/PLD3/FYN/CD59/EPAS1/TUBB/TMEM43/ISG15/EZR/THRA/ENDOD1/ACTB/YTHDF1/HK1/PAG1/IL1RAP/ZBTB16/TRIL/PDE4B/FOS/LSM14A/ADORA1/MAEA/ITPKB/BSG/SFPQ/AZGP1/CYLD/RAB34/RNF185/HSD3B7/IFI35/SPHK2/AKAP1/MMP2/VIM/IRAK1/CX3CL1/TFE3/APOD/TRIM14/NCSTN/GBP1/LOX/GSN/TRIM22/STAT3/ZC3HAV1/HYAL2/DUSP1/TCTA/CLPTM1/THY1/SLC39A3/SIRPA/SIRT2/GPR108/IFNAR1/CLCF1/F12/FOXO3/JAG1/PSMB9/CD164/PVR/ABL1/AKIRIN2/DNASE2/PREX1/CD47/CTNNB1/PRMT6/STAT1/NCAPH2/VCAM1/DNAJA3/RC3H1/CD276/NLRC5/B2M/OAS1/SKAP2/C1R/DDX60/MAP2K2/PSEN1/IFNGR1/CRKL/SP100/SOS1/ITGB1/MUL1/MFSD6/DHX15/MOSPD2/CCND3/SDC4/GBP2/G3BP1/TAPBPL/FAM3A/CTNNBL1/CD274/IRS2/PRKD2/PLCB1/CARD8/PJA2/FN1/EMILIN1/EIF2B5/PRKCA/JARID2/ARL8B/HLA-DRA/FLOT1/RHBDD3/MAD1L1/MAP3K5/ADAM15/CFLAR/CD99L2/ZFP36/NUB1/CFI/SWAP70/TNFSF13B/COLEC12/TPD52/HSF1/PML/ITGA3/IL6ST/ZBTB20/STX7/CD151/MYO1C/HIPK2/EIF2B4/PRKD1/SART1/PLSCR1/DDOST/PAK2/IKBKB/PDCD1LG2/IL17RC/PURB/CTSF/RBCK1/PUM1/UNC93B1/MEIS1/MAPK8IP1/LRP5/EFNB2/DNAJB9/EXT1/OPTN/PAFAH1B1/SPHK1/TRIM27/MSH2/ITFG2/NR1H2/MR1"
"GO:0048584","BP","GO:0048584","positive regulation of response to stimulus",654,0.441017297557991,1.2110535662141,0.0001999800019998,0.0120473219720024,0.0105244471495232,1430,"tags=34%, list=27%, signal=29%","PRNP/LPL/THBS1/HLA-E/ARID5A/CD44/CLU/TIMP3/TNFRSF1A/HLA-A/CTSD/SRPX/CHI3L1/GPRC5B/F3/FGF1/CNR1/C3/LANCL2/GNAI2/C1S/ITM2C/CSF1/NDRG4/LGALS3/ICAM1/HLA-C/SERPING1/TMEM132A/TNFRSF21/CAV1/DDR1/TNFRSF12A/ADAM9/BST2/IFI16/CALR/NFKBIZ/AKAP12/RUVBL2/A2M/NDST1/EFNA1/CMTM3/SCG2/KCNN4/PINK1/NOTCH2/PLAU/CDKN2B/HLA-B/TBK1/ADCYAP1R1/POR/NEDD9/CD81/GPR37/FGFR1/OSMR/NPNT/NEK6/GPR37L1/LAMB2/ATF3/PRMT5/TPD52L1/SLC44A2/FYN/CD59/ERP29/LAMC1/EZR/WLS/ACTB/TRIL/PDE4B/LSM14A/ADORA1/SFRP4/CSNK1E/ITPKB/TRAF7/GJA1/ATP6AP2/SFPQ/CYLD/RAB34/RNF185/GRB10/IFI35/LPAR1/ITGAV/SPHK2/PBXIP1/NRP1/PLAUR/HBEGF/IRAK1/NLGN3/P2RY1/GLIPR2/SHISA5/CX3CL1/MIAT/FERMT2/FLNA/ACTN4/GBP1/TRIM22/STAT3/HYAL2/THY1/SEMA5A/GPR108/DPF2/PTBP1/NUCKS1/CLCF1/F12/BMP7/FOXO3/JAG1/SEMA3A/PVR/SALL1/ABL1/AKIRIN2/TXNDC15/CYFIP1/CD47/CTNNB1/SLC35B2/ZDHHC13/CCDC22/RC3H1/CD276/NLRC5/RAMP3/B2M/PEA15/OAS1/HDAC6/CTNNA1/ADIPOR1/C1R/DDX60/RRAGD/SULF2/MAP2K2/PSEN1/NUPR1/CXXC5/CRKL/SOS1/ITGB1/TMEM161A/MUL1/DHX15/MOSPD2/SGTA/TMEM9B/PTGS2/LYPD6/SULF1/FEM1A/CD274/PRKD2/SORL1/RNF220/EGFR/LAMB1/PLCB1/PJA2/FN1/RNF146/EMILIN1/EIF2B5/PRKCA/SHKBP1/NUMA1/RGL2/HGF/TELO2/HLA-DRA/FLOT1/MAD1L1/PPP5C/MAP3K5/BCL7B/CFLAR/OCIAD2/FUS/CFI/SWAP70/TNFSF13B/COLEC12/ITGA5/PML/IL6ST/WWOX/CDK10/BCLAF1/UBR5/CDH13/STX7/GIPC1/PPP2R1A/MYO1C/HIPK2/GAS8/CRB2/TRIP6/PPM1B/TGFB1I1/EIF2B4/PRKD1/PLSCR1/PAK2/IKBKB/PPP3CC/RBCK1/PUM1/UNC93B1/MAPK8IP1/CAMTA1"
"GO:0008219","BP","GO:0008219","cell death",674,0.436402009818534,1.19899723576087,0.0001999800019998,0.0120473219720024,0.0105244471495232,1464,"tags=35%, list=28%, signal=29%","PRNP/THBS1/LRP1/CDKN2A/CTSB/CD44/CLU/TIMP3/TNFRSF1A/CTSD/SRPX/CHI3L1/DYRK2/CNR1/SORT1/BCL6/ACTN1/TMBIM1/GNAI2/ITM2C/PIGT/CSF1/LGALS3/ICAM1/TNFRSF21/CAV1/PDPN/APLP1/TNFRSF12A/PNMA1/IFI16/PRUNE2/SQSTM1/CALR/NFKBIZ/CAPN2/MDM2/AKAP12/RUVBL2/EFNA1/SCG2/STK40/NR2E1/PINK1/NOTCH2/SOD2/HNRNPK/AQP1/TBK1/STEAP3/ADCYAP1R1/POR/LMNA/GPR37/FGFR1/SGK1/SEMA6A/ID3/STK17A/NEK6/CDKN1A/GPR37L1/HTRA1/LRPAP1/SOCS3/PEG10/MX1/HIGD1A/ATF3/ATG9A/TPD52L1/FYN/ENO2/MAPKAP1/ERP29/IVNS1ABP/THRA/TLE1/DDX41/ACTB/PTTG1IP/PPP1R15A/ZBTB16/FOS/ADORA1/SFRP4/TM7SF3/ANGPTL4/CHMP1A/EIF4G1/MAEA/ITPKB/TRAF7/ANXA5/PMP22/SFPQ/PHLDA1/CYLD/ATCAY/LPAR1/ITGAV/SPHK2/DDAH2/AKAP1/PPP2CB/BLCAP/NOC2L/BRAT1/NRP1/PLAUR/MMP2/CSRNP2/SHISA5/CX3CL1/ARL6IP1/MIAT/ACER3/FERMT2/GCLM/NCSTN/FLNA/ACTN4/LOX/GSN/SIGMAR1/HYAL2/DDIT4/SEMA5A/PTPRZ1/DDRGK1/SIRT2/DPF2/OLFM1/AATF/CLCF1/BMP7/FOXO3/DLC1/PIM1/SEMA3A/ABL1/DNASE2/CTNNB1/RTKN/STAT1/CDC34/RHBDD1/DNAJA3/RHOT2/RAMP3/PEA15/HDAC6/CTNNA1/P4HB/FOXO1/ARF6/VPS4A/TMBIM4/MTCH1/PSEN1/NUPR1/AGAP2/CRKL/APBB1/SP100/CSRNP1/ITGB1/ARMC10/TMEM161A/MUL1/DFFA/ZDHHC3/PTGS2/HSPA5/C6orf120/SULF1/ZMAT3/CTNNBL1/EGLN3/CD274/IRS2/PRKD2/SORL1/SPG7/PYCR1/EGFR/CARD8/EMILIN1/EIF2B5/PRKCA/CUL1/TEX261/RGL2/ATP2A2/HGF/GLO1/MAP3K5/BCL7B/CFLAR/ZFP36/HSF1/ITGA5/PSMC5/PML/IL6ST/MARCKS/WWOX/BCLAF1/HIPK1/BIN1/ANP32E/ETV6/FHL2/PPP2R1A/AKR1B1/HIPK2/NOL3/QRICH1/PRKD1/PLSCR1/OGG1/PAK2/CELF1/RBCK1/TOP1/ALKBH7/MAPK8IP1/LRP5/EFNB2/OPTN/APEX1/SPHK1/TXNIP/MSH2"
"GO:0097367","MF","GO:0097367","carbohydrate derivative binding",688,0.432822286339537,1.18963945290671,0.0001999800019998,0.0120473219720024,0.0105244471495232,1612,"tags=38%, list=31%, signal=30%","PRNP/GNS/LPL/PSAP/THBS1/GLUL/LRP1/TPP1/CTSB/CD44/SERPINE2/RAPGEF4/TUBB3/CHI3L1/DYRK2/FGF1/NCAN/THBS2/LANCL2/GNAI2/ITM2C/RAB10/GAP43/PTPRF/ALDH6A1/APLP2/APLP1/DDR1/CHID1/CDK16/GEM/RUVBL2/UBE2H/STK40/PINK1/MAT2A/TBK1/MAPK4/POR/BGN/FGFR1/SGK1/TUBB2B/TUBA1C/MTHFD1/STK17A/NEK6/SMC1A/WEE1/GNL1/LRPAP1/MX1/CDK4/ATP1A1/GPAA1/PCOLCE/TUBB6/FYN/ATP11A/TUBB/EHD2/PFKP/DDX41/EFEMP2/ACTB/RND2/HK1/TUBB2A/TRIL/PDE4B/EPDR1/ADORA1/CSNK1E/POSTN/MARK3/EIF4G1/PSMC3/ITPKB/PFKL/SLC12A4/RAB34/ITM2B/PRKACB/FARSA/LPAR1/SPHK2/GAL3ST3/NRP1/CAMK1/HBEGF/IRAK1/P2RY1/ADCK2/MCCC1/ABCA3/RHOJ/CAMK2B/ACTN4/ATP9A/RAB1B/GBP1/ARFRP1/URGCP/HYAL2/KIF5C/THY1/SEMA5A/ACLY/NUBP2/BMP7/PIM1/RAB8A/ABL1/AAMP/DDX24/SRXN1/GBP3/ATP6V1B2/RTKN/GLUD1/TNC/CDC34/GNAO1/DNAJA3/RHOT2/NLRC5/ZNF146/CLCN7/OAS1/AARS2/DDX60/RRAGD/ARF6/VPS4A/SULF2/EIF2S3/MAP2K2/GALK1/FGFRL1/ATP13A1/NAV2/AGAP2/TUT1/EFTUD2/PDXK/FAM20C/ABCB7/DHX15/GBP2/G3BP1/PFKFB3/RND3/HSPA5/IRGQ/GNA12/KCNJ10/SULF1/DDX54/PAICS/PSKH1/PRKD2/UBE2Q2/SPG7/MAST4/EGFR/RHOU/HELB/RAB21/FN1/RNF146/PRKCA/CCT6A/HSPA2/ACADVL/TAF1/ATP2A2/PHKG1/IP6K1/ARL8B/AK3/ABCA1/PPP5C/MAP3K5/STK38/BCKDK/ADCY2/SCYL3/COLQ/EEF2/SWAP70/MOV10/RFC2/GSPT1/PSMC5/UBA7/MARS2/CDK10/PCCB/KIF3C/HIPK1/ABCF2/SLC27A3/PI4K2A/SPOCK2/MYO1C/PC/PIK3C2A/HIPK2/ABCC3/LARS2/ARL4D/NAGK/PRKD1/NDUFV1/RAB24/TWF2/MRAS/PAK2/IKBKB/LIG1/MAPKAPK5/TOP1/ACTR1B/PI4KB/DHX16/RAB40C/PAFAH1B1/DYNC1LI2/SPHK1/MSH2/CAMK2G/RAB5C/ABCF3/NRAS/STK17B/LTBP4/PNPO/ARHGAP5/ABCD4/DHX8/SOAT1/CHI3L2/ERCC3/ATAD3A/CASK/GNAQ/NADK/NOLC1/CLPB/MAP2K1/PITPNA/APP/LYN/ARL2/UCK2/PIP5K1A/TLR4/PI4KA/DHX30/HSP90AB1/EHD1/RAB13"
"GO:0046977","MF","GO:0046977","TAP binding",5,0.933523106654302,1.72192206734899,0.000233808744447042,0.0137124498826626,0.0119790899932744,204,"tags=80%, list=4%, signal=77%","HLA-A/TAPBP/HLA-C/HLA-B"
"GO:0001771","BP","GO:0001771","immunological synapse formation",5,0.928773075708741,1.71316043836793,0.000233808744447042,0.0137124498826626,0.0119790899932744,250,"tags=80%, list=5%, signal=76%","LGALS3/NEDD9/CD81/MSN"
"GO:0042270","BP","GO:0042270","protection from natural killer cell mediated cytotoxicity",4,0.959446804633196,1.68547065613379,0.000246700382385593,0.0141160424565866,0.0123316653394031,204,"tags=75%, list=4%, signal=72%","HLA-E/HLA-A/HLA-B"
"GO:0002863","BP","GO:0002863","positive regulation of inflammatory response to antigenic stimulus",4,0.957446808510638,1.6819572411527,0.000246700382385593,0.0141160424565866,0.0123316653394031,228,"tags=100%, list=4%, signal=96%","HLA-E/CNR1/C3/CD81"
"GO:0004866","MF","GO:0004866","endopeptidase inhibitor activity",34,0.679263517946769,1.65399841026338,0.000300120048019208,0.0141160424565866,0.0123316653394031,429,"tags=41%, list=8%, signal=38%","PRNP/SERPINA3/SERPINE2/TIMP3/C3/SERPING1/APLP2/BST2/SPOCK1/A2M/CST3/PROS1/SERPINB6/SERPINH1"
"GO:0030414","MF","GO:0030414","peptidase inhibitor activity",34,0.679263517946769,1.65399841026338,0.000300120048019208,0.0141160424565866,0.0123316653394031,429,"tags=41%, list=8%, signal=38%","PRNP/SERPINA3/SERPINE2/TIMP3/C3/SERPING1/APLP2/BST2/SPOCK1/A2M/CST3/PROS1/SERPINB6/SERPINH1"
"GO:0042953","BP","GO:0042953","lipoprotein transport",3,0.983684081753283,1.62609995908285,0.000263817438332674,0.0141160424565866,0.0123316653394031,71,"tags=67%, list=1%, signal=66%","LRP1/SURF4"
"GO:0010951","BP","GO:0010951","negative regulation of endopeptidase activity",47,0.624527423559751,1.55673725087191,0.0002999700029997,0.0141160424565866,0.0123316653394031,610,"tags=38%, list=12%, signal=34%","THBS1/SERPINA3/CD44/SERPINE2/TIMP3/SERPING1/IFI16/SPOCK1/A2M/AQP1/POR/CST3/SERPINB6/SERPINH1/TMED10/PLAUR/ARL6IP1/PCSK1N"
"GO:0030546","MF","GO:0030546","signaling receptor activator activity",61,0.583547418406359,1.47962165879637,0.0002999700029997,0.0141160424565866,0.0123316653394031,765,"tags=36%, list=15%, signal=31%","SPP1/CXCL14/METRN/FGF1/CSF1/LGALS3/NAMPT/CMTM3/SCG2/FAM3C/SEMA6A/LRPAP1/SEMA4B/COPA/HBEGF/CX3CL1/SEMA5A/CLCF1/SEMA5B/BMP7/JAG1/SEMA3A"
"GO:0030198","BP","GO:0030198","extracellular matrix organization",89,0.567800384954597,1.46965460242155,0.0002999700029997,0.0141160424565866,0.0123316653394031,1300,"tags=48%, list=25%, signal=37%","LRP1/COL1A2/TNFRSF1A/GFAP/GPM6B/CAV1/PDPN/APLP1/DDR1/MATN2/FBLN1/NR2E1/CST3/NPNT/PLOD3/LAMB2/ELN/COL4A2/DAG1/LAMC1/EFEMP2/SERPINH1/POSTN/PBXIP1/MMP2/LOX/COL8A1/COL16A1/ABL1/SULF2/ITGB1/COL28A1/SULF1/LAMB1/EMILIN1/FLOT1/ABI3BP/COLQ/ADAM15/CFLAR/VPS33B/ANXA2/SPOCK2"
"GO:0043062","BP","GO:0043062","extracellular structure organization",89,0.567800384954597,1.46965460242155,0.0002999700029997,0.0141160424565866,0.0123316653394031,1300,"tags=48%, list=25%, signal=37%","LRP1/COL1A2/TNFRSF1A/GFAP/GPM6B/CAV1/PDPN/APLP1/DDR1/MATN2/FBLN1/NR2E1/CST3/NPNT/PLOD3/LAMB2/ELN/COL4A2/DAG1/LAMC1/EFEMP2/SERPINH1/POSTN/PBXIP1/MMP2/LOX/COL8A1/COL16A1/ABL1/SULF2/ITGB1/COL28A1/SULF1/LAMB1/EMILIN1/FLOT1/ABI3BP/COLQ/ADAM15/CFLAR/VPS33B/ANXA2/SPOCK2"
"GO:0045229","BP","GO:0045229","external encapsulating structure organization",89,0.567800384954597,1.46965460242155,0.0002999700029997,0.0141160424565866,0.0123316653394031,1300,"tags=48%, list=25%, signal=37%","LRP1/COL1A2/TNFRSF1A/GFAP/GPM6B/CAV1/PDPN/APLP1/DDR1/MATN2/FBLN1/NR2E1/CST3/NPNT/PLOD3/LAMB2/ELN/COL4A2/DAG1/LAMC1/EFEMP2/SERPINH1/POSTN/PBXIP1/MMP2/LOX/COL8A1/COL16A1/ABL1/SULF2/ITGB1/COL28A1/SULF1/LAMB1/EMILIN1/FLOT1/ABI3BP/COLQ/ADAM15/CFLAR/VPS33B/ANXA2/SPOCK2"
"GO:0007160","BP","GO:0007160","cell-matrix adhesion",89,0.566570361421044,1.46647089597282,0.0002999700029997,0.0141160424565866,0.0123316653394031,1335,"tags=51%, list=25%, signal=38%","LIMCH1/THBS1/CDKN2A/CD44/ZYX/BCL6/ACTN1/GPM6B/CSF1/DDR1/ADAM9/PLAU/JAM3/NPNT/DAG1/EFEMP2/EPDR1/FAM107A/PTPRA/ITGAV/NRP1/CX3CL1/APOD/FERMT2/THY1/DLC1/JAG1/COL16A1/ABL1/CTNNB1/VCAM1/POLDIP2/ITGB1/SDC4/FN1/EMILIN1/SGCE/TLN1/ADAM15/ITGA5/ITGA3/CDH13/PKD1/TMEM8B/TRIP6"
"GO:0009897","CC","GO:0009897","external side of plasma membrane",89,0.55932670453164,1.44772192367911,0.0002999700029997,0.0141160424565866,0.0123316653394031,1339,"tags=49%, list=25%, signal=38%","PRNP/THBS1/HLA-E/CTSB/SERPINE2/HLA-A/F3/HLA-C/ADAM9/CALR/CAPN2/HLA-B/OSMR/GRIA2/FCGRT/CD59/DAG1/LIFR/NRCAM/ANXA5/ATP6AP2/AZGP1/ITGAV/NCAM1/HYAL2/CLPTM1/THY1/ECE1/VCAM1/CD276/B2M/P4HB/ITGB1/CD274/FLOT1/ABCA1/MAP3K5/ITGA5/SLC4A3/ITGA3/IL6ST/CDH13/IL13RA1/GPC4"
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway",77,0.562970647084288,1.4468226012929,0.0002999700029997,0.0141160424565866,0.0123316653394031,1408,"tags=45%, list=27%, signal=34%","THBS1/TIMP3/TNFRSF1A/SRPX/SORT1/TMBIM1/ITM2C/LGALS3/ICAM1/CAV1/TNFRSF12A/NFKBIZ/SCG2/LMNA/FGFR1/ATF3/CYLD/ITGAV/NRP1/CX3CL1/GCLM/HYAL2/PEA15/CTNNA1/SP100/ZDHHC3/HGF/CFLAR/PML/WWOX/HIPK1/PPP2R1A/NOL3/PAK2/RBCK1"
"GO:0009925","CC","GO:0009925","basal plasma membrane",80,0.561735527813819,1.44662143379995,0.0002999700029997,0.0141160424565866,0.0123316653394031,1344,"tags=50%, list=26%, signal=38%","MLC1/LRP1/SLC7A8/CD44/NDRG4/PDPN/AQP1/SLC3A2/NEDD9/SLC1A3/CD81/MSN/ATP1A1/CA12/DAG1/EZR/SLC6A9/ADORA1/BSG/DST/P2RY1/CA9/SLC38A3/SLC2A1/CTNNB1/SLCO1C1/SLC4A4/SLC29A1/KCNJ10/SLC16A1/EGFR/FLOT1/ITGA3/PKD1/ANXA2/SLC1A5/MYO1C/SLC27A1/ABCC3/NUMB"
"GO:2001234","BP","GO:2001234","negative regulation of apoptotic signaling pathway",79,0.562074356775408,1.44635653538219,0.0002999700029997,0.0141160424565866,0.0123316653394031,1002,"tags=35%, list=19%, signal=29%","THBS1/CD44/CLU/TMBIM1/GNAI2/LGALS3/ICAM1/MDM2/SCG2/PINK1/SOD2/LMNA/IVNS1ABP/PTTG1IP/ITGAV/NOC2L/NRP1/PLAUR/CX3CL1/GCLM/AATF/CTNNB1/PEA15/CTNNA1/PSEN1/ARMC10/TMEM161A/PTGS2"
"GO:0045178","CC","GO:0045178","basal part of cell",84,0.560322874074059,1.4461873836916,0.0002999700029997,0.0141160424565866,0.0123316653394031,1344,"tags=49%, list=26%, signal=37%","MLC1/LRP1/SLC7A8/CD44/NDRG4/PDPN/AQP1/SLC3A2/NEDD9/SLC1A3/CD81/MSN/ATP1A1/CA12/DAG1/EZR/SLC6A9/ADORA1/BSG/DST/P2RY1/CA9/SLC38A3/SLC2A1/CTNNB1/SLCO1C1/HOMER3/SLC4A4/SLC29A1/KCNJ10/SLC16A1/EGFR/FLOT1/ITGA3/PKD1/ANXA2/SLC1A5/MYO1C/SLC27A1/ABCC3/NUMB"
"GO:0002697","BP","GO:0002697","regulation of immune effector process",84,0.54833764586424,1.41525363704357,0.0002999700029997,0.0141160424565866,0.0123316653394031,885,"tags=30%, list=17%, signal=25%","HLA-E/ARID5A/HLA-A/GPRC5B/C3/BCL6/LGALS3/ICAM1/HLA-C/SERPING1/BST2/NFKBIZ/A2M/HLA-B/CD81/CD59/HK1/TRIL/SPHK2/CLCF1/PVR/CD47/RC3H1/B2M/DDX60"
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production",122,0.529257033363492,1.39042662177537,0.0002999700029997,0.0141160424565866,0.0123316653394031,1148,"tags=38%, list=22%, signal=30%","MBP/LPL/THBS1/HLA-E/ARID5A/CLU/HLA-A/CHI3L1/GPRC5B/F3/C3/IFI16/AKAP12/SPTBN1/TBK1/CD81/ISG15/HK1/IL1RAP/PDE4B/ATP6AP2/SPHK2/TMED10/IRAK1/CX3CL1/STAT3/HYAL2/ABL1/AKIRIN2/STAT1/CD276/B2M/OAS1/SULF2/PSEN1/IFNGR1/G3BP1/PTGS2/SULF1/CD274/PRKD2/SORL1/PLCB1/CARD8/HGF/FLOT1"
"GO:0010876","BP","GO:0010876","lipid localization",129,0.520180959969017,1.36996320372652,0.0002999700029997,0.0141160424565866,0.0123316653394031,1551,"tags=46%, list=29%, signal=33%","SPP1/LPL/PSAP/THBS1/LRP1/CLU/C3/SURF4/CAV1/PLTP/KCNN4/APOL4/FTO/LRP10/ATG9A/ATP11A/GM2A/SCARB2/PMP2/SPNS1/TSKU/PLIN3/ITGAV/STOML1/STX12/APOD/ABCA3/SLC10A4/ATP9A/SIGMAR1/GRAMD1A/SLC2A1/DGAT1/TMEM30A/SLCO1C1/VPS4A/PTGS2/ESYT1/IRS2/PLIN2/ARL8B/ABCA1/VPS52/CDS2/PITPNB/ANXA2/SLC27A3/SLC27A1/ABCC3/PLSCR1/ALKBH7/SLC25A11/SREBF1/PLSCR4/NR1H2/ABCD4/SOAT1/OSBPL3/PITPNA"
"GO:0043025","CC","GO:0043025","neuronal cell body",159,0.509490672428275,1.35209022244579,0.0002999700029997,0.0141160424565866,0.0123316653394031,1118,"tags=38%, list=21%, signal=31%","MBP/GLUL/TUBB3/PAM/NRSN2/GDI1/GAP43/PTPRF/CAPN2/AKAP12/KCNN4/MAP1B/SLC3A2/SLC1A3/MAP1A/GRIA2/GRIA1/DBNL/FYN/ENO2/YKT6/CRMP1/ADORA1/CSNK1E/ELOVL5/PSD2/FUBP3/CANX/LPAR1/CX3CL1/APOD/PCSK1/LRP4/DCTN1/FLNA/KIF5C/CTNND2/SLC6A1/THY1/SIRT2/SEZ6L2/OLFM1/RAB8A/VTI1B/ABL1/CYFIP1/HDAC6/SV2A/PSEN1/SOS1/ASTN2/MUL1/G3BP1/GNA12/LYPD6/DPYSL5/STMN2/SORL1/RTN1/NUMA1"
"GO:2000147","BP","GO:2000147","positive regulation of cell motility",173,0.500860014383536,1.33323706075756,0.0002999700029997,0.0141160424565866,0.0123316653394031,1359,"tags=42%, list=26%, signal=32%","THBS1/SPARC/F3/FGF1/GNAI2/CSF1/LGALS3/ICAM1/CAV1/PDPN/ADAM9/CALR/AKAP12/SOD2/PLAU/AQP1/NEDD9/JAM3/FGFR1/SEMA6A/PLP1/SEMA4B/FAM107A/LPAR1/ITGAV/NRP1/MMP2/HBEGF/GLIPR2/CX3CL1/RHOJ/FERMT2/ACTN4/STAT3/THY1/SEMA5A/DDRGK1/SEMA5B/BMP7/SEMA3A/ABL1/AAMP/CD47/HDAC6/ARF6/MAP2K2/CRKL/ITGB1/MOSPD2/PTGS2/HSPA5/CD274/IRS2/PRKD2/EGFR/LAMB1/FN1/PRKCA/RDX/HGF/SP1/CD99L2/SWAP70/ITGA5/ITGA3/CDH13/SPOCK2/CD151/MYO1C/PIK3C2A/TRIP6/NUMB/PRKD1"
