"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904867","BP","GO:1904867","protein localization to Cajal body","6/2324","12/18870",0.00165153492487943,0.0206613900497937,0.0169608290640578,"CCT3/CCT6A/TCP1/CCT5/CCT4/DKC1",6
"GO:0046390","BP","GO:0046390","ribose phosphate biosynthetic process","45/2324","235/18870",0.0016570675737839,0.0206875068203167,0.016982268186957,"ELOVL2/AK3/PINK1/SDHA/ELOVL5/MTHFD1/ACLY/TECR/SLC25A1/ELOVL1/SPHK2/PDHA1/NDUFV1/HSD17B12/ALDOA/PPT1/UCKL1/PDK2/NDUFS2/FLCN/UPRT/ELOVL4/DCK/NDUFA5/PRKAG2/PRPS1/PAICS/IMPDH2/GCDH/AMPD2/AK2/VCP/SDHC/ATP6V1A/SDHB/PDHB/ACSF3/ENO1/CTPS2/NME3/COX11/ACAT1/UMPS/PARP1/PRPSAP2",45
"GO:0006625","BP","GO:0006625","protein targeting to peroxisome","8/2324","20/18870",0.00166975501657949,0.0207166918895864,0.0170062260605518,"PEX10/PEX16/PEX3/USP9X/RAB8B/LONP2/PEX2/PEX12",8
"GO:0072662","BP","GO:0072662","protein localization to peroxisome","8/2324","20/18870",0.00166975501657949,0.0207166918895864,0.0170062260605518,"PEX10/PEX16/PEX3/USP9X/RAB8B/LONP2/PEX2/PEX12",8
"GO:0072663","BP","GO:0072663","establishment of protein localization to peroxisome","8/2324","20/18870",0.00166975501657949,0.0207166918895864,0.0170062260605518,"PEX10/PEX16/PEX3/USP9X/RAB8B/LONP2/PEX2/PEX12",8
"GO:0051495","BP","GO:0051495","positive regulation of cytoskeleton organization","37/2324","184/18870",0.00169922258587986,0.0210388280993991,0.0172706660220844,"PSRC1/SEMA5A/CDC42EP1/DYNC1H1/ARF6/CX3CL1/MAPRE1/CD47/GSN/RHOC/FERMT2/CYFIP1/DSTN/PRKD1/WDR1/LPAR1/ARHGEF10/RHOA/TRIM27/SDC4/PXN/WASF2/ARL2/ABI2/SWAP70/ITGB1BP1/BAIAP2/LIMCH1/ARPC2/BRK1/NUP62/SORBS3/NES/CKAP5/NCKAP1/FLNA/VASP",37
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","74/2324","430/18870",0.0017287467957974,0.0213603384953979,0.0175345922562686,"CSF1/BCL6/ATP6AP1/B2M/STAT3/NDFIP1/P4HTM/STAT1/CD81/NEDD9/PRMT1/ACTN1/JUNB/ADAR/CASP3/FOXO3/CTNNB1/HSPA9/HSF1/EIF2AK1/TFE3/DNASE2/MAEA/ZFP36/PAF1/TCTA/RASSF2/GLO1/WDR1/PSEN1/ITPKB/HIF1A/APP/TOB2/PRKCA/SLC11A2/IRF7/WASF2/ERCC2/PRMT6/CBFB/CLPB/FAM20C/PTPN11/EPAS1/GPR137/TLR4/NDP/PAFAH1B1/EIF6/ABI1/SLC25A38/OSTM1/NCOA6/SLC4A2/CUL4A/PITHD1/SRP54/TRIB1/SLC1A5/TNFAIP6/CEBPB/MYD88/JAGN1/TF/GPR137B/FLNA/UBA5/MYC/NFKBIA/PARP1/SFXN1/CDK5RAP3/KLF10",74
"GO:0006403","BP","GO:0006403","RNA localization","39/2324","197/18870",0.00175114376771594,0.0215752975110457,0.0177110510091112,"XPOT/QKI/RUVBL2/ARC/STAU1/FLOT1/G3BP2/AKAP8L/HSF1/ZFP36/PRPF6/CCT3/MRPL18/NUTF2/ALKBH5/MVP/STAU2/BICD1/WNK1/CCT6A/TCP1/THOC2/ZC3H3/RFTN1/SNUPN/AGFG1/CCT5/CCT4/SEH1L/NUP62/CKAP5/PARN/ZNHIT6/UPF1/THOC6/NSUN2/SEC13/NXF1/DKC1",39
"GO:1901136","BP","GO:1901136","carbohydrate derivative catabolic process","36/2324","178/18870",0.00175332975610164,0.0215752975110457,0.0177110510091112,"GNS/CD44/IDS/CST3/NEU1/GNPDA1/GALC/DPYD/MGAT1/FUCA2/MAN1B1/HEXA/GM2A/PDE4A/SGSH/ITPA/FBXO17/GUSB/AMDHD2/NEIL2/ENTPD5/SMUG1/CTBS/NEIL1/PDE8A/NUDT16/NUDT10/NAGA/HGSNAT/FUCA1/NUDT9/DCTPP1/ABHD10/NTHL1/SAMHD1/ACAT1",36
"GO:0031333","BP","GO:0031333","negative regulation of protein-containing complex assembly","31/2324","147/18870",0.00178346664452891,0.0219012621684992,0.0179786337236657,"CLU/TMOD1/SPTBN1/SIRT2/HSPA8/MAPRE1/GSN/HSF1/SPTAN1/HSPA5/SORL1/CAPZA2/HDAC6/ADD1/VPS35/EPS8/TWF2/RDX/CAPZA1/SSH3/KANK1/CAPG/CSNK1A1/AIDA/CRYAB/RIOK3/MKKS/RPL13A/TWF1/SPTBN4/CRBN",31
"GO:0045936","BP","GO:0045936","negative regulation of phosphate metabolic process","66/2324","376/18870",0.00181012322518098,0.0221832448310444,0.0182101118443019,"CRKL/PPP1R15A/PPP2R1A/SIRT2/ADAR/PRKAR1A/CALM1/MAPK8IP1/DUSP1/GADD45A/SPRY4/IRS2/SPRY1/SIRPA/IGFBP3/FIS1/FKBP1A/SOCS3/YWHAB/SORL1/ARPP19/RASSF2/GRB10/PSEN1/LGALS3/STK38/SPRY2/MVP/SLC27A1/TARDBP/TSG101/TRIM27/IBTK/APOE/CAV1/PPP2CA/YWHAE/IKBKB/FLCN/SWAP70/TSPO/DUSP3/TRIB2/SPRED2/HEG1/GNAQ/ITGB1BP1/PRKAG2/ENSA/ANGPT1/SNX6/PPP2R5A/IQGAP1/SPRED1/NTRK3/AIDA/RGN/DMD/TRIB1/CHMP6/TMED2/CAMK2N1/WWTR1/PARP1/CDK5RAP3/PKIG",66
"GO:0016311","BP","GO:0016311","dephosphorylation","55/2324","302/18870",0.00182373531020619,0.0223045428468191,0.0183096847629877,"ADORA1/PTPRZ1/PTP4A1/PPP1R15A/PPP2R1A/PPP5C/PINK1/PTPRF/HSP90AB1/PTPRA/PPP2CB/GNA12/CALM1/DUSP1/PSPH/DLC1/PPP1CB/HDHD2/PTPN18/FKBP1A/YWHAB/PTPN21/ARPP19/MTMR14/LGALS3/PPP1CC/PIN1/PTP4A2/PTBP1/FBXW11/PTPN9/PPP2CA/YWHAE/MTM1/IKBKB/SWAP70/CNEP1R1/PTPN11/SSH3/DUSP3/ENSA/PPP2R5A/SACM1L/CDC14B/PPM1G/PPP1CA/PPP2R5C/IQGAP1/PPM1K/LHPP/DUSP14/PTP4A3/THTPA/STK11/CDK5RAP3",55
"GO:0006413","BP","GO:0006413","translational initiation","27/2324","123/18870",0.00186466535212408,0.022667526733355,0.0186076563727248,"EIF4H/PPP1R15A/YTHDF1/EIF4G2/DDX1/EIF2AK1/EIF1AX/RPS6KB2/EIF2B4/EIF5/EIF4E/EIF2B3/SH3BGRL/COPS5/EIF6/PPP1CA/KLHL25/CSDE1/EIF3D/UHMK1/METTL3/EIF2S1/RPL13A/EIF3G/TMED2/EIF2B1/PAIP1",27
"GO:0010811","BP","GO:0010811","positive regulation of cell-substrate adhesion","27/2324","123/18870",0.00186466535212408,0.022667526733355,0.0186076563727248,"CSF1/DAG1/CRKL/P4HB/CALR/NEDD9/POLDIP2/EFEMP2/CX3CL1/NPNT/CRK/FERMT2/PREX1/ILK/HSD17B12/SDC4/ARL2/COL16A1/ITGB1BP1/SPOCK2/LIMS1/ARPC2/RSU1/LIMS2/ITGA6/RELL2/FLNA",27
"GO:0021762","BP","GO:0021762","substantia nigra development","13/2324","44/18870",0.00186473908514195,0.022667526733355,0.0186076563727248,"NDRG2/CNP/ACTB/SIRT2/MAOB/CALM1/HSPA5/GLUD1/GNB4/RHOA/YWHAE/YWHAQ/ZNF148",13
"GO:0043620","BP","GO:0043620","regulation of DNA-templated transcription in response to stress","12/2324","39/18870",0.00188227690330142,0.0227442531512779,0.0186706406954616,"SIRT2/ATF3/HSPA5/HIF1A/BCLAF1/ATF6B/RELA/ATF6/EPAS1/TMBIM6/NFE2L2/CEBPB",12
"GO:0060999","BP","GO:0060999","positive regulation of dendritic spine development","12/2324","39/18870",0.00188227690330142,0.0227442531512779,0.0186706406954616,"LLPH/CAPRIN1/EIF4G2/CAMK2B/PSEN1/NLGN1/LPAR1/STAU2/APOE/MAPKAPK5/BAIAP2/PAFAH1B1",12
"GO:0060337","BP","GO:0060337","type I interferon-mediated signaling pathway","20/2324","82/18870",0.00188241362467695,0.0227442531512779,0.0186706406954616,"TBK1/STAT1/RNF185/ADAR/LSM14A/IFITM3/CDC37/IFNAR1/IRF7/IRAK1/PTPN11/TANK/IRF3/SP100/METTL3/MUL1/JAK1/MYD88/RBM47/SAMHD1",20
"GO:0010563","BP","GO:0010563","negative regulation of phosphorus metabolic process","66/2324","377/18870",0.0019363723995212,0.0233492294359936,0.0191672626230348,"CRKL/PPP1R15A/PPP2R1A/SIRT2/ADAR/PRKAR1A/CALM1/MAPK8IP1/DUSP1/GADD45A/SPRY4/IRS2/SPRY1/SIRPA/IGFBP3/FIS1/FKBP1A/SOCS3/YWHAB/SORL1/ARPP19/RASSF2/GRB10/PSEN1/LGALS3/STK38/SPRY2/MVP/SLC27A1/TARDBP/TSG101/TRIM27/IBTK/APOE/CAV1/PPP2CA/YWHAE/IKBKB/FLCN/SWAP70/TSPO/DUSP3/TRIB2/SPRED2/HEG1/GNAQ/ITGB1BP1/PRKAG2/ENSA/ANGPT1/SNX6/PPP2R5A/IQGAP1/SPRED1/NTRK3/AIDA/RGN/DMD/TRIB1/CHMP6/TMED2/CAMK2N1/WWTR1/PARP1/CDK5RAP3/PKIG",66
"GO:0001961","BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","16/2324","60/18870",0.00195148179994899,0.0234842649472819,0.0192781125812913,"CSF1/TBK1/RNF185/LSM14A/CPNE1/AGPAT1/CASP1/HIF1A/IRF7/PARP9/RIPK2/IRF3/PAFAH1B1/AGPAT2/AXL/RBM47",16
"GO:0030258","BP","GO:0030258","lipid modification","38/2324","192/18870",0.00199917841446034,0.0240101327576687,0.019709794768248,"CNR1/ACAA1/ECHDC1/CRAT/MBOAT7/MBOAT2/IRS2/ACADVL/ADH5/HADHB/ST3GAL4/HADHA/ADIPOR1/HSD17B10/ILVBL/AKT2/MTM1/ACADM/ABCD4/ETFB/LPCAT3/ACOT8/CPT2/PRKAG2/GCDH/SACM1L/SCP2/KLHL25/LONP2/DECR1/ABCD3/HSD17B4/ETFA/PEX2/ECHDC2/CROT/AGK/ACAT1",38
"GO:0007097","BP","GO:0007097","nuclear migration","9/2324","25/18870",0.00205912232442997,0.0245825637339999,0.0201797004191808,"LMNA/DYNC1H1/SUN1/NTN1/FBXW11/PCM1/CLMN/DOCK7/PAFAH1B1",9
"GO:0046755","BP","GO:0046755","viral budding","9/2324","25/18870",0.00205912232442997,0.0245825637339999,0.0201797004191808,"CHMP1A/VPS4A/TSG101/CHMP7/NEDD4/CHMP5/CHMP2A/CHMP4A/CHMP6",9
"GO:0051016","BP","GO:0051016","barbed-end actin filament capping","9/2324","25/18870",0.00205912232442997,0.0245825637339999,0.0201797004191808,"GSN/CAPZA2/ADD1/EPS8/TWF2/RDX/CAPZA1/CAPG/TWF1",9
"GO:0007052","BP","GO:0007052","mitotic spindle organization","28/2324","130/18870",0.00209171322569987,0.0248796445636202,0.0204235725476898,"PSRC1/MAP4/DYNC1H1/POLDIP2/CHMP1A/SBDS/LSM14A/NEK6/ARHGEF10/RHOA/CHMP7/PKD1/CLTC/TACC1/TBCE/CHMP5/VCP/MAP1S/CHMP2A/PARP3/CHMP4A/NUP62/TUBG2/CKAP5/CHMP6/FLNA/DCTN6/EFHC1",28
"GO:0035304","BP","GO:0035304","regulation of protein dephosphorylation","19/2324","77/18870",0.00209274172304303,0.0248796445636202,0.0204235725476898,"ADORA1/PPP1R15A/PINK1/HSP90AB1/GNA12/CALM1/DLC1/FKBP1A/YWHAB/ARPP19/LGALS3/PIN1/PTBP1/YWHAE/IKBKB/SWAP70/CNEP1R1/ENSA/PPP2R5A",19
"GO:0065002","BP","GO:0065002","intracellular protein transmembrane transport","15/2324","55/18870",0.00209643632792537,0.0248796445636202,0.0204235725476898,"SEC61A1/PEX10/TOMM40/HSPA5/SEC63/PEX16/TRAM1/AKT2/USP9X/LONP2/PEX2/SRP54/CHCHD4/PEX12/SEC61G",15
"GO:0071357","BP","GO:0071357","cellular response to type I interferon","20/2324","83/18870",0.00219828669676776,0.0260080038211431,0.0213498368718021,"TBK1/STAT1/RNF185/ADAR/LSM14A/IFITM3/CDC37/IFNAR1/IRF7/IRAK1/PTPN11/TANK/IRF3/SP100/METTL3/MUL1/JAK1/MYD88/RBM47/SAMHD1",20
"GO:0006006","BP","GO:0006006","glucose metabolic process","38/2324","193/18870",0.00220017750893267,0.0260080038211431,0.0213498368718021,"ATF3/PFKL/SLC25A1/C1QTNF1/IRS2/IGFBP3/PFKM/SORBS1/SLC25A11/ARPP19/ALDOC/PDHA1/ADIPOR1/GPI/H6PD/CRY1/GPT2/PGK1/AKT2/BCKDK/ENO2/ACADM/PDK2/NLN/PFKFB2/PFKP/FOXO1/PRKACA/RGN/SLC25A12/GAA/SORD/PDHB/PPP1R3G/ENO1/STK11/BAD/ZNF692",38
"GO:0089718","BP","GO:0089718","amino acid import across plasma membrane","14/2324","50/18870",0.00222704511683557,0.0262738819775984,0.0215680948860324,"GFAP/SLC3A2/SLC1A3/ARL6IP1/SLC1A2/SLC6A9/PSEN1/SLC16A2/SLC38A3/ARL6IP5/CLN8/SLC7A11/SLC1A5/SLC22A4",14
"GO:0006112","BP","GO:0006112","energy reserve metabolic process","21/2324","89/18870",0.00227941319357869,0.0268389729949805,0.0220319752023303,"PYGB/STK40/IL6ST/PHKG1/IRS2/PPP1CB/PFKM/SORBS1/PPP1CC/AKT2/ACADM/PRKAG2/PPP1CA/PHKA1/GAA/GABARAPL1/RB1CC1/GFPT2/PPP1R3G/KHK/GYS1",21
"GO:0007266","BP","GO:0007266","Rho protein signal transduction","29/2324","137/18870",0.0023187125509702,0.0272482756723602,0.0223679696697775,"BCL6/PDPN/CDC42EP1/GNA12/RHOJ/RHOB/FLOT1/DLC1/NTN1/LPAR1/TNFAIP1/RHOA/EPS8/RTKN/APOE/ABCA1/FLCN/F2R/HEG1/KANK1/ARHGEF3/TAX1BP3/GNA13/CDC42SE2/SYNJ2BP/MYO9B/ARHGEF1/RALBP1/RHOG",29
"GO:0052547","BP","GO:0052547","regulation of peptidase activity","56/2324","312/18870",0.00233281428596131,0.0273604488031205,0.022460052017181,"TIMP3/SERPINE2/LRP1/CTSD/SERPINA3/CD44/F3/STAT3/ARL6IP1/MTCH1/PINK1/NCSTN/EFNA1/SERPINB6/ASPH/CST3/DLC1/DDRGK1/GSN/FIS1/PSMB9/SORL1/CASP1/TIMP2/PSME3/GRN/PSMB8/BCAP31/PRR7/MAP3K5/CAV1/DNAJB6/ARL6IP5/APH1A/LGMN/SERPINH1/RCN3/RIPK2/TANK/F2R/BCL2L13/CARD16/RFFL/BID/PSME1/SPOCK2/VCP/CSNK2A1/MUL1/GPX1/CRB2/CAST/DIABLO/BAD/MYC/CTSH",56
"GO:0060996","BP","GO:0060996","dendritic spine development","22/2324","95/18870",0.00233841953529615,0.0273727276987395,0.0224701316995832,"LLPH/CAPRIN1/PDLIM5/EFNA1/ARC/EIF4G2/ARF6/CAMK2B/WASL/WNT7A/PSEN1/HDAC6/NLGN1/LPAR1/STAU2/APOE/SIPA1L1/ABI2/MAPKAPK5/NDP/BAIAP2/PAFAH1B1",22
"GO:1904356","BP","GO:1904356","regulation of telomere maintenance via telomere lengthening","16/2324","61/18870",0.00234814380388693,0.0274042478747065,0.0224960064502827,"MAPK1/HNRNPC/CTNNB1/CCT3/TINF2/POT1/CCT6A/TCP1/HMBOX1/MAPKAPK5/CCT5/CCT4/PARN/MAPK3/PARP1/DKC1",16
"GO:0071222","BP","GO:0071222","cellular response to lipopolysaccharide","43/2324","226/18870",0.00235023940973753,0.0274042478747065,0.0224960064502827,"ARID5A/ADAM9/MAPK1/CAPN2/CX3CL1/HSF1/SIRPA/ZFP36/HADHB/PAF1/LITAF/CASP1/NFKBIZ/VIM/HDAC5/PRKCA/RHOA/PDCD1LG2/EDNRB/GBP2/CD274/IRAK1/RELA/ABCA1/TSPO/IRAK2/RIPK2/IRF3/TLR4/CARD16/CHMP5/MAP2K3/NFKB1/PLSCR4/TRIB1/MTDH/MAPK3/UPF1/MYD88/AXL/GBP3/NFKBIA/CASP7",43
"GO:0033865","BP","GO:0033865","nucleoside bisphosphate metabolic process","27/2324","125/18870",0.00238168667522456,0.0275660784420357,0.0226288523325392,"TPST1/ELOVL2/ELOVL5/ACLY/TECR/SLC25A1/ELOVL1/PMVK/PDHA1/HSD17B12/PPT1/PDK2/ACOT8/ELOVL4/DLST/GCDH/OGDH/HSD17B4/MVK/TPST2/PDHB/CROT/ACSF3/FAR2/MVD/ACAT1/SULT2B1",27
"GO:0033875","BP","GO:0033875","ribonucleoside bisphosphate metabolic process","27/2324","125/18870",0.00238168667522456,0.0275660784420357,0.0226288523325392,"TPST1/ELOVL2/ELOVL5/ACLY/TECR/SLC25A1/ELOVL1/PMVK/PDHA1/HSD17B12/PPT1/PDK2/ACOT8/ELOVL4/DLST/GCDH/OGDH/HSD17B4/MVK/TPST2/PDHB/CROT/ACSF3/FAR2/MVD/ACAT1/SULT2B1",27
"GO:0034032","BP","GO:0034032","purine nucleoside bisphosphate metabolic process","27/2324","125/18870",0.00238168667522456,0.0275660784420357,0.0226288523325392,"TPST1/ELOVL2/ELOVL5/ACLY/TECR/SLC25A1/ELOVL1/PMVK/PDHA1/HSD17B12/PPT1/PDK2/ACOT8/ELOVL4/DLST/GCDH/OGDH/HSD17B4/MVK/TPST2/PDHB/CROT/ACSF3/FAR2/MVD/ACAT1/SULT2B1",27
"GO:0000038","BP","GO:0000038","very long-chain fatty acid metabolic process","11/2324","35/18870",0.00238707090588819,0.0275660784420357,0.0226288523325392,"ELOVL2/ACAA1/ELOVL5/TECR/ELOVL1/ABCD4/ELOVL4/SLC27A5/ABCD3/HSD17B4/PEX2",11
"GO:1902882","BP","GO:1902882","regulation of response to oxidative stress","11/2324","35/18870",0.00238707090588819,0.0275660784420357,0.0226288523325392,"PINK1/ADCYAP1R1/OXR1/PNPLA8/HDAC6/BMP7/FBLN5/SLC7A11/NFE2L2/SESN1/FUT8",11
"GO:0051125","BP","GO:0051125","regulation of actin nucleation","12/2324","40/18870",0.0023919992587247,0.0275699722622684,0.0226320487495864,"RNH1/GMFB/GSN/CYFIP1/TRIM27/WASF2/ABI2/ARFIP2/BRK1/CORO1B/ARF1/NCKAP1",12
"GO:0140888","BP","GO:0140888","interferon-mediated signaling pathway","24/2324","107/18870",0.00239950272512673,0.0276034748359886,0.0226595508404285,"TBK1/STAT1/RNF185/ADAR/LSM14A/IFITM3/CDC37/IFNAR1/IRF7/IFNGR1/NR1H2/IRAK1/IFNGR2/PTPN11/PARP9/TANK/IRF3/SP100/METTL3/MUL1/JAK1/MYD88/RBM47/SAMHD1",24
"GO:0030522","BP","GO:0030522","intracellular receptor signaling pathway","62/2324","353/18870",0.00240646993124479,0.0276042783125532,0.0226602104102172,"TBK1/NR2E1/CRKL/STAT3/CALR/MAPK1/SIRT2/SAFB2/FLOT1/LSM14A/HSPA8/PMEPA1/DDRGK1/ZDHHC7/PRKD1/PUM1/UNC93B1/HDAC6/DDX54/SEC14L1/ACTN4/RHOA/IRF7/RNF14/CALCOCO1/CRY1/GBP2/PRMT2/NR1H2/CAV1/WBP2/PPP2CA/IRAK1/SLC15A2/RELA/IKBKB/CLPB/NCOA1/NEDD4/RIPK2/COLEC12/ANKRD17/IRF3/TLR4/TSPAN6/RFTN1/NCOA4/VPS11/DCBLD2/UFSP2/CSNK1A1/DAXX/RIOK3/EIF2AK2/SLC15A4/MYD88/DHX58/UBA5/TRIM16/NFKBIA/PARP1/NCOR1",62
"GO:0036480","BP","GO:0036480","neuron intrinsic apoptotic signaling pathway in response to oxidative stress","8/2324","21/18870",0.00240876633401797,0.0276042783125532,0.0226602104102172,"PINK1/CTNNB1/HIF1A/MCL1/MAP3K5/PYCR1/DAXX/PARP1",8
"GO:0000723","BP","GO:0000723","telomere maintenance","32/2324","156/18870",0.00242182735404959,0.0277010919258434,0.0227396842085498,"MAPK1/RUVBL2/HSP90AB1/APEX1/HNRNPC/CTNNB1/CCT3/ERCC1/TINF2/XRCC6/POT1/MCRS1/CCT6A/TCP1/NBN/RPA1/HMBOX1/MAPKAPK5/SP100/PARP3/CCT5/CCT4/HUS1/TELO2/ZBTB48/PARN/MAPK3/UPF1/MYC/SMARCAL1/PARP1/DKC1",32
"GO:1901605","BP","GO:1901605","alpha-amino acid metabolic process","40/2324","207/18870",0.00244749353512237,0.0279414423543913,0.0229369866419413,"GLUL/BCAT1/ALDH6A1/MTHFD1/ENOPH1/DDAH1/AZIN1/MCCC1/PSPH/GLUD1/GCAT/QDPR/HSD17B10/PLOD3/SERINC3/SDSL/GPT2/ILVBL/GOT2/ICMT/PYCR2/PYCR1/ADI1/FAH/NDP/DLST/GCDH/ALDH4A1/MPST/THAP4/PHGDH/SLC25A12/SLC7A11/ATP2B4/CLN3/GFPT2/HGD/CTPS2/ACAT1/ASNSD1",40
"GO:0044000","BP","GO:0044000","movement in host","37/2324","188/18870",0.00251244315126856,0.0286285030803941,0.0235009912661354,"SLC3A2/SNX3/CTSB/DAG1/SLC20A2/P4HB/CD81/SCARB2/BSG/EGFR/PLSCR1/CHMP1A/ARL8B/VPS4A/IFITM3/GSN/PVR/FUCA2/EXOC7/TSG101/ITGAV/RAB7A/CHMP7/CAV1/VAPA/ICAM1/UVRAG/CHMP5/IST1/CHMP2A/CHMP4A/SLC1A5/CHMP6/AXL/KPNA3/ZNF639/TPCN1",37
"GO:0015711","BP","GO:0015711","organic anion transport","75/2324","443/18870",0.00251777582443955,0.0286349314881809,0.0235062683130989,"PSAP/GFAP/SLC3A2/SLC1A3/PMP2/ADORA1/ARL6IP1/SLC25A18/SLC1A2/SLC6A9/SLC2A8/SLC6A1/SV2A/SLC25A23/GIPC1/LRRC8A/SLC25A1/IRS2/CD47/SLC25A25/FIS1/SLC6A11/SLC25A11/SLC16A1/SFXN5/SLC4A4/PSEN1/SLC35C2/SLC25A44/PNPLA8/SLCO1C1/SLC27A1/SLC16A2/ABCC3/SLC25A4/SLC38A3/SERINC3/APOE/AKT2/ARL6IP5/SLC25A39/SFXN3/ABCD4/GOT2/SLC26A11/CPT2/SLC4A3/SLC2A10/SLC25A42/SLC38A9/SLC27A5/SLC25A38/CLN8/PRAF2/MFSD10/ABCD3/ANXA1/LYPLA1/SLC25A12/SLC7A11/SLC4A2/SLC33A1/PLA2G5/SLC1A5/SLC35A2/CLN3/SLC22A4/SLC25A32/CROT/SLC15A4/GJA1/SLC38A6/PLA2G4A/SFXN1/SLC10A7",75
"GO:0060760","BP","GO:0060760","positive regulation of response to cytokine stimulus","17/2324","67/18870",0.00255892052364837,0.0290478596304507,0.0238452389060696,"CSF1/TBK1/RNF185/LSM14A/CPNE1/AGPAT1/CASP1/HIF1A/IRF7/PARP9/RIPK2/IRF3/TLR4/PAFAH1B1/AGPAT2/AXL/RBM47",17
"GO:0006029","BP","GO:0006029","proteoglycan metabolic process","21/2324","90/18870",0.00263493598365091,0.0297980990241501,0.0244611065743626,"NDST1/CHPF/IDS/CHST10/CHSY1/CTNNB1/HS3ST3A1/CHST7/B3GALT6/B3GAT3/EXT2/HEXA/SGSH/GUSB/B4GALT7/HS6ST1/SLC2A10/CHST12/HGSNAT/HS3ST3B1/HS2ST1",21
"GO:0015807","BP","GO:0015807","L-amino acid transport","21/2324","90/18870",0.00263493598365091,0.0297980990241501,0.0244611065743626,"SLC3A2/SLC1A3/ARL6IP1/SLC25A18/SLC1A2/SLC6A9/PSEN1/SLC38A3/SERINC3/ARL6IP5/SLC38A9/SLC25A38/CLN8/PRAF2/SLC25A12/SLC7A11/SLC1A5/CLN3/SLC15A4/SLC38A6/SFXN1",21
"GO:0090083","BP","GO:0090083","regulation of inclusion body assembly","7/2324","17/18870",0.00268846788983588,0.0302326773004953,0.024817849651294,"CLU/DNAJB1/HSF1/SORL1/DNAJB6/PSMC6/BAG5",7
"GO:0098712","BP","GO:0098712","L-glutamate import across plasma membrane","7/2324","17/18870",0.00268846788983588,0.0302326773004953,0.024817849651294,"SLC1A3/ARL6IP1/SLC1A2/PSEN1/ARL6IP5/CLN8/SLC7A11",7
"GO:1905906","BP","GO:1905906","regulation of amyloid fibril formation","7/2324","17/18870",0.00268846788983588,0.0302326773004953,0.024817849651294,"CLU/PSEN1/APP/APOE/VBP1/CRYAB/USP8",7
"GO:0072521","BP","GO:0072521","purine-containing compound metabolic process","82/2324","493/18870",0.00270510144468924,0.0302896250346753,0.0248645977540443,"TPST1/ELOVL2/AK3/PINK1/SDHA/ELOVL5/NAMPT/MTHFD1/ACLY/TECR/ATP6V1B2/SLC25A1/HSPA8/TKT/SLC25A25/DPYD/GMPR2/CASK/FIS1/ELOVL1/PMVK/SPHK2/PDE4A/RPE/ITPA/PDHA1/NDUFV1/HSD17B12/H6PD/ALDOA/NADK/PPT1/PDK2/NDUFS2/FLCN/ACOT8/TSPO/PARP9/ICMT/ELOVL4/DCK/ALDH1L1/GMPR/NDUFA5/PRKAG2/PRPS1/PDE8A/NUDT16/NUDT10/DLST/PAICS/IMPDH2/GCDH/AMPD2/AK2/OGDH/GUK1/VCP/SDHC/TALDO1/HSD17B4/ATP6V1A/SDHB/MVK/TPST2/MPP1/PDHB/CROT/ACSF3/NUDT9/FAR2/ENO1/BAD/SAMHD1/NME3/MVD/COX11/ACAT1/PARP1/PRPSAP2/GNAI3/SULT2B1",82
"GO:0046364","BP","GO:0046364","monosaccharide biosynthetic process","23/2324","102/18870",0.00271941864450273,0.0302896250346753,0.0248645977540443,"ATF3/SLC25A1/SLC25A11/ARPP19/ALDOC/AKR1B1/GPI/CRY1/GPT2/PGK1/ENO2/ACADM/PDK2/NLN/FOXO1/PRKACA/CHST12/RGN/SLC25A12/SORD/ENO1/STK11/ZNF692",23
"GO:1902414","BP","GO:1902414","protein localization to cell junction","24/2324","108/18870",0.00273226985515453,0.0302896250346753,0.0248645977540443,"DAG1/ACTB/CLSTN1/RAB8A/STAU1/ZDHHC7/FERMT2/WNT7A/ACTG1/NLGN1/STAU2/VPS35/ZDHHC2/TJP1/HEG1/BAIAP2/ADAM10/JAK1/KIF3A/KIF5B/VCL/STX3/FLNA/HRAS",24
"GO:0034333","BP","GO:0034333","adherens junction assembly","6/2324","13/18870",0.00274901676001633,0.0302896250346753,0.0248645977540443,"ACTB/CTNNB1/HIPK1/RAMP2/PIP5K1C/VCL",6
"GO:0051451","BP","GO:0051451","myoblast migration","6/2324","13/18870",0.00274901676001633,0.0302896250346753,0.0248645977540443,"AKIRIN1/ITGB1BP1/ANXA1/THBS4/MSTN/BIN3",6
"GO:0061517","BP","GO:0061517","macrophage proliferation","6/2324","13/18870",0.00274901676001633,0.0302896250346753,0.0248645977540443,"CLU/CSF1/MAPK1/CX3CL1/NDP/MAPK3",6
"GO:0090158","BP","GO:0090158","endoplasmic reticulum membrane organization","6/2324","13/18870",0.00274901676001633,0.0302896250346753,0.0248645977540443,"ARL6IP1/VAPB/REEP5/LPCAT3/VCPIP1/TMED2",6
"GO:1902902","BP","GO:1902902","negative regulation of autophagosome assembly","6/2324","13/18870",0.00274901676001633,0.0302896250346753,0.0248645977540443,"FEZ1/PINK1/MTM1/BECN1/SCFD1/NUPR1",6
