"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"368","Upregulated","BP","GO:0019320","hexose catabolic process","19/4048","44/18870",0.00098157803229923,0.016420093388136,0.014645054394945,"ENO1/GALE/GLB1/PGAM2/GCK/PGK1/GALT/TKFC/BAD/PFKP/PGAM1/TIGAR/TPI1/ENO2/PFKM/FUT8/PKM/GALK1/PFKL",19
"369","Upregulated","BP","GO:0010639","negative regulation of organelle organization","103/4048","363/18870",0.00101036902041652,0.0168559124381683,0.0150337606917489,"AURKAIP1/CAPZB/MUL1/PINK1/OMA1/ODF2L/LMNA/FEZ2/CTNNA2/TMSB10/CAPG/NME6/GPX1/RAB7A/MAP6D1/PARL/PAK2/SLC25A4/RAD50/IK/SPDL1/NPM1/DUSP1/PRELID1/TBC1D7/HSPA1A/BAK1/MAD2L1BP/TMEM14A/RPS6KA2/STYXL1/CAPZA2/MTPN/SLC25A6/TMSB4X/MID1IP1/SLC25A5/NAA10/DLC1/DMTN/CLU/NBN/FXN/LPAR1/GSN/SSH3/CORO1B/ANAPC15/RDX/ZW10/FEZ1/GDI2/PPIF/GHITM/BNIP3/TIGAR/TWF1/HNRNPA1/RNF41/MDM1/USP30/TRIAP1/CKAP2/PCID2/TINF2/MNAT1/ADCK1/TJP1/TMOD2/TMOD3/BBS4/CIB1/NUBP1/MPV17L/LCMT1/NUPR1/PRRT2/KATNB1/NOL3/ACD/PFN1/PHF23/FLII/BECN1/VAT1/TOM1L1/ACAA2/SPEF1/MKKS/BCL2L1/MAPRE1/BMP7/APC2/TUBB4A/KANK2/ANKRD27/RHPN2/CLIP3/XRCC1/ERCC1/EML2/MYADM/TSPO",103
"370","Upregulated","BP","GO:0044091","membrane biogenesis","25/4048","64/18870",0.00102234941721937,0.0170096838173038,0.0151709091329053,"S100A10/CHMP3/RFTN1/CHMP2B/HDAC3/FLOT1/SERINC1/CAV2/CAV1/CHMP5/PEX16/REEP3/ANXA2/PEX11A/STX4/VPS4A/TLCD1/CHMP6/CHMP1B/NSFL1C/CHMP4B/DMKN/CLIP3/SIRT2/CHMP2A",25
"371","Upregulated","BP","GO:0031398","positive regulation of protein ubiquitination","38/4048","110/18870",0.00103952903089547,0.0171680525407432,0.0153121579379153,"PINK1/PEF1/COMMD1/NMI/FAM107A/RCHY1/PDCD6/SKP1/HDAC3/NDFIP1/NPM1/TBC1D7/AIMP2/CAV1/RIPK2/ANGPT1/DERL1/TOPORS/UBQLN1/HSPA5/TRAF6/BIRC2/UBE2N/NDFIP2/UBE3A/NSMCE3/ARRDC4/STUB1/RPS2/PHF23/UBB/CDK5RAP3/FZR1/TICAM1/PIN1/GSK3A/UBE2L3/PTTG1IP",38
"372","Upregulated","BP","GO:0002097","tRNA wobble base modification","11/4048","20/18870",0.00104655672828888,0.0171680525407432,0.0153121579379153,"DPH3/MTO1/ELP3/URM1/ELP4/ALKBH1/CTU2/ELP5/MOCS3/GTPBP3/CTU1",11
"373","Upregulated","BP","GO:0070525","tRNA threonylcarbamoyladenosine metabolic process","11/4048","20/18870",0.00104655672828888,0.0171680525407432,0.0153121579379153,"YRDC/TRMT61B/TPRKB/TRMT10C/MTO1/HSD17B10/LAGE3/RPUSD4/TRMT5/CDK5RAP1/TP53RK",11
"374","Upregulated","BP","GO:1990182","exosomal secretion","11/4048","20/18870",0.00104655672828888,0.0171680525407432,0.0153121579379153,"ATP13A2/PDCD6IP/RAB7A/SDCBP/COPS5/TSG101/STAM/RAB11A/VPS4A/SNF8/CHMP2A",11
"375","Upregulated","BP","GO:0045454","cell redox homeostasis","18/4048","41/18870",0.00104860099988945,0.0171680525407432,0.0153121579379153,"PRDX1/BOLA1/PRDX6/GLRX2/BOLA3/NFE2L2/GPX1/KRIT1/PRDX4/ERP44/TXN/GLRX3/HVCN1/GLRX5/SLC2A10/PRDX2/EGLN2/TXNRD2",18
"376","Upregulated","BP","GO:0072595","maintenance of protein localization in organelle","18/4048","41/18870",0.00104860099988945,0.0171680525407432,0.0153121579379153,"RER1/PARK7/PINK1/INSIG2/SKP1/KDELR2/CDK5/INSIG1/GPAA1/TOPORS/TXN/HSPA5/ARL2/TMED2/BBS4/ARL2BP/KDELR1/TSPO",18
"377","Upregulated","BP","GO:0030433","ubiquitin-dependent ERAD pathway","31/4048","85/18870",0.00106809829351594,0.0174408835408067,0.0155554954599445,"UBE2J2/FBXO2/FBXO44/FBXO6/MAN1C1/MAN1A2/ERLEC1/AUP1/NFE2L2/CANX/RNF5/RHBDD2/DNAJB9/CAV1/BCAP31/UBXN8/DERL1/UBQLN1/SEC61B/HSPA5/RNF121/HSP90B1/STUB1/HERPUD1/DERL2/TMUB2/CCDC47/EDEM2/SGTA/CALR/FBXO17",31
"378","Upregulated","BP","GO:0018126","protein hydroxylation","12/4048","23/18870",0.00115015426552692,0.018731083752867,0.0167062229155901,"PLOD1/JMJD4/P4HTM/PLOD2/P3H2/PLOD3/P4HA1/VIPAS39/OGFOD1/P3H4/P4HB/EGLN2",12
"379","Upregulated","BP","GO:1901875","positive regulation of post-translational protein modification","51/4048","159/18870",0.00115483331384589,0.0187576619525998,0.0167299279683938,"MUL1/PINK1/PEF1/PIAS3/COMMD1/NMI/TANK/FAM107A/RCHY1/PDCD6/SKP1/EGR1/HDAC3/NDFIP1/TNIP1/NPM1/TBC1D7/NELFE/AIMP2/CAV1/RIPK2/ANGPT1/DERL1/TOPORS/UBQLN1/HSPA5/TRAF6/BIRC2/DCUN1D5/KANSL2/MCRS1/UBE2N/NDFIP2/UBE3A/NSMCE3/ARRDC4/STUB1/RPS2/PHF23/UBB/CDK5RAP3/PHF20/FZR1/PIAS4/TICAM1/PIN1/UBA2/GSK3A/SAE1/UBE2L3/PTTG1IP",51
"380","Upregulated","BP","GO:2001056","positive regulation of cysteine-type endopeptidase activity","43/4048","129/18870",0.0011621532312863,0.0188268823468381,0.0167916655246242,"MUL1/F3/HTRA2/HSPE1/ARL6IP5/IFT57/FAM162A/REST/PDCD6/F2R/PRR7/BAK1/MTCH1/KHDC1/PERP/PDCD2/CYCS/FIS1/AIFM1/BCAP31/DLC1/RIPK2/MYC/GSN/BAD/FADD/RPS3/CASP1/FAS/CRADD/HMGB1/LGMN/RPS27L/SMAD3/UACA/ST20/NLRP1/NDUFA13/PDCD5/BBC3/CARD8/BAX/BID",43
"381","Upregulated","BP","GO:0016052","carbohydrate catabolic process","52/4048","163/18870",0.00119138259246906,0.0192497407854055,0.0171688122732935,"ENO1/GALE/PGM1/CTBS/GLB1/IDUA/SLC4A4/HEXB/PPP2CA/GM2A/NEU1/PGAM2/GCK/BPGM/PRKAG2/PGK1/GALT/IDNK/LDHA/TKFC/BAD/ARL2/PPP1CA/PFKP/DHTKD1/PGAM1/TIGAR/GAPDH/TPI1/ENO2/GABARAPL1/DERA/PFKM/PRKAG1/GPD1/FUT8/PSEN1/SORD/PKM/JMJD8/MLST8/NUPR1/ALDOA/NCOR1/ALDOC/GALK1/EIF6/ZBTB7A/SIRT6/GPI/GSK3A/PFKL",52
"382","Upregulated","BP","GO:0032469","endoplasmic reticulum calcium ion homeostasis","13/4048","26/18870",0.00120339933273776,0.0193930007652713,0.0172965856146601,"TMCO1/RAP1GDS1/CAMK2D/BAK1/FIS1/BCAP31/GRINA/TMBIM6/TMTC4/PSEN1/HERPUD1/CCDC47/BAX",13
"383","Upregulated","BP","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","38/4048","111/18870",0.00125856489735542,0.0200899976063778,0.0179182359554849,"MUL1/F3/HTRA2/HSPE1/ARL6IP5/IFT57/FAM162A/REST/PDCD6/F2R/PRR7/MTCH1/KHDC1/PDCD2/CYCS/FIS1/AIFM1/BCAP31/DLC1/MYC/GSN/BAD/RPS3/CASP1/FAS/CRADD/HMGB1/RPS27L/SMAD3/UACA/ST20/NLRP1/NDUFA13/PDCD5/BBC3/CARD8/BAX/BID",38
"384","Upregulated","BP","GO:0033866","nucleoside bisphosphate biosynthetic process","23/4048","58/18870",0.00125970420338886,0.0200899976063778,0.0179182359554849,"PPT1/PPCS/ELOVL1/MPC2/ACSL3/PDHB/PAPSS1/ACSL6/ELOVL2/DLD/PDHX/HSD17B12/ACAT1/DLAT/PPCDC/ACSBG1/ACLY/COASY/PDK2/ACSS2/GCDH/TECR/SLC25A1",23
"385","Upregulated","BP","GO:0034030","ribonucleoside bisphosphate biosynthetic process","23/4048","58/18870",0.00125970420338886,0.0200899976063778,0.0179182359554849,"PPT1/PPCS/ELOVL1/MPC2/ACSL3/PDHB/PAPSS1/ACSL6/ELOVL2/DLD/PDHX/HSD17B12/ACAT1/DLAT/PPCDC/ACSBG1/ACLY/COASY/PDK2/ACSS2/GCDH/TECR/SLC25A1",23
"386","Upregulated","BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process","23/4048","58/18870",0.00125970420338886,0.0200899976063778,0.0179182359554849,"PPT1/PPCS/ELOVL1/MPC2/ACSL3/PDHB/PAPSS1/ACSL6/ELOVL2/DLD/PDHX/HSD17B12/ACAT1/DLAT/PPCDC/ACSBG1/ACLY/COASY/PDK2/ACSS2/GCDH/TECR/SLC25A1",23
"387","Upregulated","BP","GO:0009267","cellular response to starvation","56/4048","179/18870",0.00132220830154951,0.0210323367037178,0.0187587066527465,"RRAGC/MFSD2A/SLC2A1/SH3GLB1/CTSK/GLUL/NUAK2/ATF3/RALB/INHBB/NFE2L2/SLC38A3/SRD5A1/TBC1D7/CDKN1A/TFEB/ATG5/VPS41/UPP1/TBL2/ASNS/RRAGB/YWHAZ/KLF10/SLC39A4/RRAGA/PLIN2/HSPA5/FADS1/KAT5/HSPA8/FAS/GABARAPL1/HNRNPA1/DNAJC15/STK24/GAS6/MAX/EIF2S1/ZFYVE1/FOS/EIF2AK4/FBXO22/WDR24/GABARAPL2/MAP1LC3B/RNF167/BECN1/WIPI1/WDR45B/MAP1LC3A/PLIN3/KPTN/COMT/XBP1/ATF4",56
"388","Upregulated","BP","GO:1903543","positive regulation of exosomal secretion","9/4048","15/18870",0.0013351978323147,0.0210497342927081,0.0187742235338677,"ATP13A2/PDCD6IP/RAB7A/SDCBP/TSG101/STAM/VPS4A/SNF8/CHMP2A",9
"389","Upregulated","BP","GO:0016559","peroxisome fission","7/4048","10/18870",0.00134381831985612,0.0210497342927081,0.0187742235338677,"PEX11B/PEX19/MFF/FIS1/PEX11A/ACOT8/PEX11G",7
"390","Upregulated","BP","GO:0036109","alpha-linolenic acid metabolic process","7/4048","10/18870",0.00134381831985612,0.0210497342927081,0.0187742235338677,"ELOVL1/SCP2/ACAA1/ELOVL2/FADS2/FADS1/ACOT8",7
"391","Upregulated","BP","GO:0044829","positive regulation by host of viral genome replication","7/4048","10/18870",0.00134381831985612,0.0210497342927081,0.0187742235338677,"EEF1A1/STOM/HSPA8/ZFYVE1/PPIB/VAPA/TBC1D20",7
"392","Upregulated","BP","GO:0070900","mitochondrial tRNA modification","7/4048","10/18870",0.00134381831985612,0.0210497342927081,0.0187742235338677,"TRMT61B/TRMT10C/MTO1/HSD17B10/RPUSD4/TRMT5/CDK5RAP1",7
"393","Upregulated","BP","GO:1900864","mitochondrial RNA modification","7/4048","10/18870",0.00134381831985612,0.0210497342927081,0.0187742235338677,"TRMT61B/TRMT10C/MTO1/HSD17B10/RPUSD4/TRMT5/CDK5RAP1",7
"394","Upregulated","BP","GO:0016032","viral process","119/4048","432/18870",0.00142511677291535,0.0222665453148906,0.019859495291281,"HDAC1/PPIE/PPIH/ST3GAL3/JUN/GTF2B/LAMTOR5/CSDE1/EIF2D/RAB1A/PCBP1/CHMP3/SSB/FBXL2/PDCD6IP/RPSA/ZNF502/LTF/HYAL2/SPCS1/CHMP2B/RAB7A/PLSCR1/PTX3/REST/CXCL8/LARP7/PPID/PAIP1/ITGA2/TNIP1/CANX/MGAT1/CSNK2B/HSPA1A/TAF11/HSP90AB1/EEF1A1/ATG5/SNX3/DYNLT1/PPIA/EGFR/VPS37D/SRPK2/CAV2/CAV1/MCTS1/ZDHHC9/PABPC1/VPS28/CHMP5/PCSK5/CTSL/GSN/STOM/LRSAM1/CDK9/ST6GALNAC4/TRIM22/TSG101/PSMC3/VPS37C/SLC3A2/CFL1/HSPA8/ST3GAL4/CTBP2/RAN/MPHOSPH8/HMGB1/KPNA3/EFNB2/LAMP1/GAS6/MGAT2/FUT8/ZFYVE1/SNW1/IFI27/EIF2AK4/TYRO3/PPIB/HACD3/ISG20/PARD6A/VPS4A/CCL2/BECN1/CHMP6/P4HB/VAPA/CHMP1B/TBC1D20/BCL2L1/CHMP4B/EDEM2/SLPI/STAU1/VAPB/BSG/PTBP1/EIF3G/SMARCA4/LDLR/RAD23A/MVB12A/USF2/ZFP36/AXL/GSK3A/PVR/PRMT1/CHMP2A/SMARCB1/EIF3D/LGALS1/EIF3L/APOBEC3C",119
"395","Upregulated","BP","GO:0046467","membrane lipid biosynthetic process","48/4048","149/18870",0.00143054473416665,0.0222947680595694,0.019884667111028,"ELOVL1/ST3GAL3/PLPP3/PIGK/CERS2/DPM3/B4GALT3/PIGC/DEGS1/SCCPDH/PIGF/ST3GAL5/B4GALT4/PIGZ/PIGG/ELOVL2/SMPD2/GAL3ST4/AGK/PIGA/CLN8/ASAH1/GPAA1/PIGO/ST6GALNAC6/ST6GALNAC4/DPM2/SIRT3/GAL3ST3/ST3GAL4/ST8SIA1/CERS5/ORMDL2/TM9SF2/PIGH/PIGB/HACD3/PEMT/VAPA/KDSR/PIGU/PIGT/DPM1/CSNK1G2/CERS4/CERS1/PRKD2/PIGP",48
"396","Upregulated","BP","GO:0009126","purine nucleoside monophosphate metabolic process","18/4048","42/18870",0.00147090790798262,0.0228659320240934,0.0203940873153571,"AK2/GUK1/DGUOK/ATIC/IMPDH2/GMPS/PPAT/DCK/IMPDH1/MPP1/AK3/NUDT2/AK1/ADK/NT5C2/GMPR2/APRT/ADSL",18
"397","Upregulated","BP","GO:0006644","phospholipid metabolic process","105/4048","375/18870",0.00147642369914791,0.0228938647152508,0.0204190004368435,"PLA2G5/MFSD2A/PLPP3/PIGK/SLC44A3/PLPPR5/PI4KB/PMVK/DPM3/FDPS/PIGC/PRDX6/PLA2G4A/CAPN2/GNPAT/GGPS1/SH3YL1/MBOAT2/HADHA/PIGF/TMEM150A/DBI/INPP1/IDH1/ACSL3/MTMR14/TAMM41/PLCD1/CISH/PLSCR1/DNAJC19/PIGZ/PIGG/SRD5A3/CDS1/HMGCS1/HEXB/AGPAT1/SMPD2/FIG4/NUS1/SERINC1/PNPLA8/PIGA/CLN8/FDFT1/LPL/PTDSS1/ENPP2/GPAA1/PLAA/PIGO/TMEM38B/DPM2/DOLK/INPP5E/AGPAT2/PTDSS2/NR1H3/PTPMT1/FADS1/CHKA/MTMR2/IDI1/PLPP4/PHB2/LPCAT3/SOCS2/CHPT1/MVK/AJUBA/PIGH/CHP1/PIGB/SOCS1/GDE1/CLN3/CDIPT/LCAT/VAC14/MVD/PLD2/PEMT/DHRS7B/BECN1/SOCS3/PCYT2/VAPA/IMPA2/GPCPD1/CRLS1/ABHD12/PIGU/PIGT/DPM1/GPX4/PNPLA6/SLC44A2/LDLR/PLPPR2/SLC27A1/ISYNA1/PLA2G4C/NR1H2/PIGP",105
"398","Upregulated","BP","GO:0032786","positive regulation of DNA-templated transcription, elongation","24/4048","62/18870",0.00148112369517978,0.0229090388631325,0.0204325342344823,"MED8/CDC73/NCBP2/MED10/MED7/MED20/CDK9/MED19/MED21/MED4/LEO1/MED11/MED31/SUPT4H1/ALYREF/MED16/GTF2F1/BRD4/MED26/ELL/MED29/SUPT5H/MED25/HMGN1",24
"399","Upregulated","BP","GO:1901605","alpha-amino acid metabolic process","63/4048","207/18870",0.00149237487336353,0.0230252123318945,0.020536149160966,"ICMT/PARK7/HMGCL/AZIN2/RIMKLA/CTH/PHGDH/GLUL/PYCR2/ODC1/THNSL2/GAD1/ASNSD1/THAP4/AMT/NIT2/PLOD2/GMPS/MCCC1/PPAT/ENOPH1/SLC7A11/CDO1/PCBD2/DDAH2/HIBADH/ASL/ASNS/PLOD3/CTPS2/SMS/NDP/HSD17B10/AZIN1/PSAT1/AASDHPPT/ACAT1/PCBD1/GLUD1/GOT1/OAT/BCAT1/SLC38A1/SDSL/MTHFD1/ALDH6A1/DLST/GSTZ1/IVD/MTHFS/FAH/CLN3/GOT2/GCSH/SRR/PIPOX/PYCR1/SERINC3/GCDH/MRI1/ILVBL/MPST/ATF4",63
"400","Upregulated","BP","GO:0046365","monosaccharide catabolic process","21/4048","52/18870",0.00153897295706063,0.0236847938091632,0.0211244288000744,"ENO1/GALE/GLB1/IDUA/HEXB/PGAM2/GCK/PGK1/GALT/TKFC/BAD/PFKP/PGAM1/TIGAR/TPI1/ENO2/PFKM/FUT8/PKM/GALK1/PFKL",21
"401","Upregulated","BP","GO:0006085","acetyl-CoA biosynthetic process","10/4048","18/18870",0.00160711350277213,0.02453496736745,0.0218826972040319,"PPCS/MPC2/PDHB/DLD/PDHX/ACAT1/DLAT/ACLY/PDK2/ACSS2",10
"402","Upregulated","BP","GO:0043649","dicarboxylic acid catabolic process","10/4048","18/18870",0.00160711350277213,0.02453496736745,0.0218826972040319,"GLUL/GAD1/ALDH1L1/AASDHPPT/GLUD1/GOT1/MTHFS/QPRT/GOT2/ACOT8",10
"403","Upregulated","BP","GO:0061952","midbody abscission","10/4048","18/18870",0.00160711350277213,0.02453496736745,0.0218826972040319,"CHMP3/MITD1/PDCD6IP/CHMP2B/CHMP5/VPS4A/CHMP6/CHMP1B/CHMP4B/CHMP2A",10
"404","Upregulated","BP","GO:0030258","lipid modification","59/4048","192/18870",0.00161015705270465,0.02453496736745,0.0218826972040319,"MFSD2A/SCP2/CPT2/PLPP3/PLPPR5/ADIPOR1/MBOAT2/HADHA/HADHB/HACL1/ACAA1/ACOX2/ACOX3/ADH5/BDH2/HADH/CYP4V2/ECI2/FIG4/PEX7/ACAT2/TWIST1/CROT/AGK/PRKAG2/PORCN/HSD17B10/EPHX2/PEX2/DECR1/CRAT/INPP5E/MTMR2/ACAT1/ST3GAL4/PHYH/PLPP4/ECHS1/LPCAT3/APPL2/ACADS/IRS2/ABCD4/IVD/ETFA/KLHL25/DECR2/ECI1/SOX9/ACAA2/ACOT8/PLPPR2/GCDH/ILVBL/ECH1/AKT2/CPT1C/ETFB/MCAT",59
"405","Upregulated","BP","GO:0031669","cellular response to nutrient levels","74/4048","251/18870",0.00162607057601494,0.024716272755427,0.0220444031825703,"RRAGC/MFSD2A/SLC2A1/SH3GLB1/CTSK/GLUL/NUAK2/ATF3/RALB/INHBB/NFE2L2/SEC13/SLC38A3/FAM107A/SRD5A1/TBC1D7/CDKN1A/PIM1/TFEB/ATG5/VPS41/UPP1/TBL2/ASNS/RHEB/PRKAG2/RRAGB/AIFM1/LPL/SNAI2/YWHAZ/KLF10/SLC39A4/RRAGA/PLIN2/HSPA5/MAPKAP1/FADS1/KAT5/LAMTOR1/FOLR1/HSPA8/FAS/GABARAPL1/PRKAG1/HNRNPA1/PRKAB1/DNAJC15/STK24/GAS6/MAX/EIF2S1/ZFYVE1/FOS/SNW1/EIF2AK4/FBXO22/WDR24/MLST8/GABARAPL2/MAP1LC3B/RNF167/BECN1/PDK2/WIPI1/WDR45B/MAP1LC3A/PLIN3/KANK2/USF2/KPTN/COMT/XBP1/ATF4",74
"406","Upregulated","BP","GO:0000154","rRNA modification","16/4048","36/18870",0.00168017941609139,0.0254758238558093,0.0227218455647723,"TFB2M/TRMT61B/METTL5/GAR1/DIMT1/NHP2/TRMT2B/TRMT112/FDXACB1/NOP2/EMG1/NOP10/RPUSD2/RPUSD1/TSR3/FBL",16
"407","Upregulated","BP","GO:0032968","positive regulation of transcription elongation by RNA polymerase II","20/4048","49/18870",0.00169385978281102,0.0256201494422227,0.0228505693188731,"MED8/CDC73/NCBP2/MED10/MED7/MED20/CDK9/MED19/MED21/MED4/LEO1/MED11/MED31/MED16/GTF2F1/BRD4/MED26/ELL/MED29/MED25",20
"408","Upregulated","BP","GO:0008333","endosome to lysosome transport","27/4048","73/18870",0.00171884107696454,0.0259342786024355,0.0231307406022885,"SNAPIN/RHOB/CHMP3/PXK/CHMP2B/RAB7A/VPS41/VAMP7/PLEKHF2/CHMP5/TSG101/UEVLD/M6PR/VIPAS39/AKTIP/VPS4A/RILP/CHMP6/CHMP1B/VPS16/CHMP4B/AP3D1/UBXN6/HOOK2/MVB12A/PLEKHF1/CHMP2A",27
"409","Upregulated","BP","GO:0006352","DNA-templated transcription initiation","49/4048","154/18870",0.001724099884653,0.0259500217357552,0.0231447818771074,"CTNNBIP1/MED8/JUN/GTF2B/TFB2M/MED10/CDK7/CCNH/TAF7/MED7/NKX2-5/TAF11/MED20/TBPL1/GTF2H5/TWIST1/TAF6/ZNHIT1/TAF9B/GTF2E2/BRF2/POLR1E/CDK9/TAF10/MED19/POLR2G/TAF6L/TFAM/MED21/HMGB1/GTF2F2/MED4/PCID2/GTF2A2/SNAPC5/MED11/MED31/POLRMT/MED16/GTF2F1/SMARCA4/MED26/POLR2I/MED29/ERCC1/MED25/NAT14/SMARCB1/POLR3H",49
"410","Upregulated","BP","GO:1904951","positive regulation of establishment of protein localization","92/4048","324/18870",0.00177164769553412,0.0263764521131225,0.023525114432141,"UBE2J2/ATP13A2/PINK1/DMAP1/PLK3/LEPROT/WLS/SH3GLB1/GOLPH3L/MPC2/RAB29/ITGB1BP1/CCT4/CCT7/HTRA2/ACSL3/MFF/CAMK1/HYAL2/ZIC1/PDCD10/UBE2D3/PPID/CCT5/GOLPH3/SAR1B/APBB3/HDAC3/RBM22/TOMM7/GCK/PPIA/SRI/FIS1/CDK5/BCAP31/EMD/ZDHHC2/ZFAND1/PTP4A3/VPS28/STOM/SIRT3/HRAS/APBB1/TSG101/PRR5L/B3GAT3/BAD/ZPR1/GLUD1/TCF7L2/BAG3/TM7SF3/PFKM/CCT2/CEP290/ORAI1/RAN/IRS2/GAS6/ARF6/PSEN1/TMED10/HSP90AA1/CHP1/OAZ2/SMAD3/CIB1/CLN3/STX4/VPS35/PARD6A/YWHAE/WRAP53/MIEF2/IER3IP1/PRNP/TM9SF4/EDEM2/ERGIC3/OAZ1/SIRT6/UBL5/PDCD5/AKT2/GSK3A/SAE1/BBC3/NR1H2/UBE2L3/MIEF1",92
"411","Upregulated","BP","GO:0009083","branched-chain amino acid catabolic process","11/4048","21/18870",0.00177385496667198,0.0263764521131225,0.023525114432141,"HMGCL/MCCC1/BCKDHB/HIBADH/DLD/HSD17B10/ACAT1/ECHS1/ALDH6A1/IVD/BCKDK",11
"412","Upregulated","BP","GO:0009127","purine nucleoside monophosphate biosynthetic process","11/4048","21/18870",0.00177385496667198,0.0263764521131225,0.023525114432141,"DGUOK/ATIC/IMPDH2/GMPS/PPAT/DCK/IMPDH1/NUDT2/ADK/APRT/ADSL",11
"413","Upregulated","BP","GO:0019081","viral translation","11/4048","21/18870",0.00177385496667198,0.0263764521131225,0.023525114432141,"CSDE1/EIF2D/SSB/PAIP1/ATG5/MCTS1/EIF2AK4/PTBP1/EIF3G/EIF3D/EIF3L",11
"414","Upregulated","BP","GO:0097734","extracellular exosome biogenesis","11/4048","21/18870",0.00177385496667198,0.0263764521131225,0.023525114432141,"ATP13A2/PDCD6IP/RAB7A/SDCBP/COPS5/TSG101/STAM/RAB11A/VPS4A/SNF8/CHMP2A",11
"415","Upregulated","BP","GO:0019080","viral gene expression","35/4048","102/18870",0.00183116210944399,0.0270455843366497,0.0241219123661921,"HDAC1/ST3GAL3/JUN/GTF2B/CSDE1/EIF2D/SSB/SPCS1/REST/LARP7/PAIP1/CANX/MGAT1/TAF11/ATG5/MCTS1/CDK9/ST6GALNAC4/PSMC3/ST3GAL4/MGAT2/FUT8/SNW1/EIF2AK4/EDEM2/PTBP1/EIF3G/SMARCA4/USF2/ZFP36/GSK3A/PRMT1/SMARCB1/EIF3D/EIF3L",35
"416","Upregulated","BP","GO:0035751","regulation of lysosomal lumen pH","14/4048","30/18870",0.00183502230168419,0.0270455843366497,0.0241219123661921,"PPT1/ATP6V0B/SNAPIN/CREG1/TMEM9/CCDC115/TMEM165/ATP6V1F/ATP6AP2/ATP6AP1/CLN5/ATP6V1D/CLN3/SPNS1",14
"417","Upregulated","BP","GO:0006486","protein glycosylation","59/4048","193/18870",0.00184233509451729,0.0270455843366497,0.0241219123661921,"B3GALT6/DDOST/MAN1C1/ST3GAL3/TMEM59/ALG6/ALG14/DPM3/KRTCAP2/OST4/ST3GAL5/GALNT13/GALNT3/RAMP1/GALNT15/POMGNT2/RFT1/B3GALNT1/ALG3/XXYLT1/SRD5A3/TMEM165/OSTC/B4GALT7/MGAT1/PGM3/NUS1/PLOD3/GALNT11/ALG13/C1GALT1C1/ALG2/ST6GALNAC4/DPM2/DOLK/TMEM258/ALG8/DPAGT1/ST3GAL4/GALNT8/ST8SIA1/B3GLCT/ALG5/UGGT2/TMTC4/DAD1/MGAT2/FUT8/POMT2/NUDT14/CHP1/ALG1/B3GNT9/RPN2/DPM1/FKRP/PMM1/ALG12/POFUT2",59
"418","Upregulated","BP","GO:0043413","macromolecule glycosylation","59/4048","193/18870",0.00184233509451729,0.0270455843366497,0.0241219123661921,"B3GALT6/DDOST/MAN1C1/ST3GAL3/TMEM59/ALG6/ALG14/DPM3/KRTCAP2/OST4/ST3GAL5/GALNT13/GALNT3/RAMP1/GALNT15/POMGNT2/RFT1/B3GALNT1/ALG3/XXYLT1/SRD5A3/TMEM165/OSTC/B4GALT7/MGAT1/PGM3/NUS1/PLOD3/GALNT11/ALG13/C1GALT1C1/ALG2/ST6GALNAC4/DPM2/DOLK/TMEM258/ALG8/DPAGT1/ST3GAL4/GALNT8/ST8SIA1/B3GLCT/ALG5/UGGT2/TMTC4/DAD1/MGAT2/FUT8/POMT2/NUDT14/CHP1/ALG1/B3GNT9/RPN2/DPM1/FKRP/PMM1/ALG12/POFUT2",59
"419","Upregulated","BP","GO:0042168","heme metabolic process","19/4048","46/18870",0.00185768192958152,0.0270455843366497,0.0241219123661921,"SLC6A9/UROD/PPOX/SLC25A38/ALAS1/BDH2/TMEM14C/TMEM14A/BLVRA/ABCB7/PGRMC1/FXN/HMBS/UROS/HMOX2/SLC25A39/FECH/BLVRB/TSPO",19
"420","Upregulated","BP","GO:2000785","regulation of autophagosome assembly","19/4048","46/18870",0.00185768192958152,0.0270455843366497,0.0241219123661921,"PINK1/SH3GLB1/SNX7/FEZ2/RALB/RAB5A/SNX4/SNX18/RNF5/EFNB1/LRSAM1/FEZ1/IFT88/MOAP1/NUPR1/PHF23/IFT20/BECN1/WIPI1",19
"421","Upregulated","BP","GO:0006403","RNA localization","60/4048","197/18870",0.00186770044492948,0.0270455843366497,0.0241219123661921,"KHDRBS1/YBX1/MAGOH/CHTOP/TOMM20/SRSF7/CCT4/CCT7/SSB/RFTN2/SEC13/RFTN1/THOC7/RUVBL1/IGF2BP2/NCBP2/YTHDC1/CCT5/PHAX/NPM1/NHP2/FLOT1/SRSF3/MRPL18/NXT2/CETN2/ARC/SIDT2/DDX25/MAGOHB/HNRNPA1/ZNF385A/CCT2/NUP37/RAN/HNRNPA1L2/PCID2/UPF3A/ZFP36L1/YY1/NOP10/SNUPN/THOC6/MVP/NUP93/DDX19B/WRAP53/EIF4A3/ALYREF/NXT1/STAU1/RAE1/PRPF6/DDX39A/AKAP8L/ZFP36/FBL/RUVBL2/PIH1D1/NUP62",60
